24631022 | @CHEMICAL_galiellalactone | galiellalactone | 22 | 15 | Chemical | chemical | galiellalactone
32296428 | @DISEASE_Severe_Combined_Immunodeficiency | Severe Combined Immunodeficiency | 988 | 4 | Disease | disease | SCID
32296428 | @DISEASE_Severe_Combined_Immunodeficiency | Severe Combined Immunodeficiency | 1064 | 4 | Disease | disease | SCID
32296428 | @GENE_CD79A | CD79A | 1137 | 9 | Gene | gene | CD79alpha
32296428 | @DISEASE_Severe_Combined_Immunodeficiency | Severe Combined Immunodeficiency | 1315 | 4 | Disease | disease | SCID
32296428 | @GENE_CD8A | CD8A | 1360 | 8 | Gene | gene | CD8alpha
32296428 | @GENE_CD8B | CD8B | 1369 | 7 | Gene | gene | CD8beta
32296428 | @GENE_TCR_B | TCR-B | 1567 | 7 | Gene | gene | TCRbeta
32296428 | @GENE_TCRA | TCRA | 1679 | 8 | Gene | gene | TCRalpha
32296428 | @DISEASE_Severe_Combined_Immunodeficiency | Severe Combined Immunodeficiency | 1784 | 4 | Disease | disease | SCID
32296428 | @DISEASE_Severe_Combined_Immunodeficiency | Severe Combined Immunodeficiency | 1922 | 4 | Disease | disease | SCID
32296428 | @DISEASE_Severe_Combined_Immunodeficiency | Severe Combined Immunodeficiency | 2102 | 4 | Disease | disease | SCID
32669328 | @GENE_CD8B | CD8B | 15 | 7 | Gene | gene | CD8beta
32669328 | @GENE_IL15 | IL15 | 37 | 14 | Gene | gene | Interleukin-15
32669328 | @DISEASE_Virus_Diseases | Virus Diseases | 79 | 5 | Disease | disease | Virus
32669328 | @DISEASE_Infections | Infections | 137 | 8 | Disease | disease | Infected
32669328 | @DISEASE_Virus_Diseases | Virus Diseases | 232 | 5 | Disease | disease | virus
32669328 | @DISEASE_Infections | Infections | 263 | 8 | Disease | disease | infected
32669328 | @DISEASE_Viremia | Viremia | 424 | 7 | Disease | disease | viremia
32669328 | @DISEASE_Simian_Acquired_Immunodeficiency_Syndrome | Simian Acquired Immunodeficiency Syndrome | 472 | 38 | Disease | disease | simian immunodeficiency virus-infected
32669328 | @GENE_CD8A | CD8A | 544 | 8 | Gene | gene | CD8alpha
32669328 | @GENE_IL15 | IL15 | 584 | 14 | Gene | gene | interleukin-15
32669328 | @GENE_IL15 | IL15 | 600 | 5 | Gene | gene | IL-15
32669328 | @GENE_CD8A | CD8A | 772 | 8 | Gene | gene | CD8alpha
32669328 | @DISEASE_Virus_Diseases | Virus Diseases | 931 | 5 | Disease | disease | virus
32669328 | @DISEASE_Virus_Diseases | Virus Diseases | 1008 | 40 | Disease | disease | chimeric immunodeficiency virus-infected
32669328 | @GENE_CD8B | CD8B | 1120 | 7 | Gene | gene | CD8beta
32669328 | @GENE_CD8B | CD8B | 1158 | 7 | Gene | gene | CD8beta
32669328 | @DISEASE_Infections | Infections | 1210 | 8 | Disease | disease | infected
32669328 | @DISEASE_Viremia | Viremia | 1270 | 7 | Disease | disease | viremia
32669328 | @DISEASE_Viremia | Viremia | 1443 | 7 | Disease | disease | viremia
32669328 | @DISEASE_Virus_Diseases | Virus Diseases | 1508 | 5 | Disease | disease | virus
32669328 | @GENE_CD8B | CD8B | 1593 | 7 | Gene | gene | CD8beta
32669328 | @DISEASE_Virus_Diseases | Virus Diseases | 1635 | 5 | Disease | disease | virus
32669328 | @GENE_CD8A | CD8A | 1695 | 8 | Gene | gene | CD8alpha
32669328 | @GENE_CD8B | CD8B | 1787 | 7 | Gene | gene | CD8beta
32669328 | @DISEASE_Virus_Diseases | Virus Diseases | 1841 | 5 | Disease | disease | virus
32669328 | @DISEASE_Infections | Infections | 1875 | 8 | Disease | disease | infected
32669328 | @DISEASE_Virus_Diseases | Virus Diseases | 1973 | 5 | Disease | disease | virus
32669328 | @DISEASE_Virus_Diseases | Virus Diseases | 2050 | 5 | Disease | disease | virus
32669328 | @DISEASE_Infections | Infections | 2206 | 9 | Disease | disease | infection
32669328 | @DISEASE_Virus_Diseases | Virus Diseases | 2249 | 5 | Disease | disease | virus
32669328 | @GENE_IL15 | IL15 | 2362 | 5 | Gene | gene | IL-15
32669328 | @DISEASE_Viremia | Viremia | 2530 | 7 | Disease | disease | viremia
32669328 | @DISEASE_HIV_Infections | HIV Infections | 2583 | 13 | Disease | disease | HIV infection
32669328 | @GENE_CD8B | CD8B | 2805 | 7 | Gene | gene | CD8beta
32669328 | @DISEASE_Virus_Diseases | Virus Diseases | 2910 | 5 | Disease | disease | virus
32669328 | @DISEASE_Viremia | Viremia | 2966 | 7 | Disease | disease | viremia
33007914 | @DISEASE_Orthomyxoviridae_Infections | Orthomyxoviridae Infections | 238 | 14 | Disease | disease | POMV infection
33007914 | @GENE_DDX58 | ddx58 | 734 | 5 | Gene | gene | RIG-I
33007914 | @GENE_LOC106600963 | LOC106600963 | 792 | 10 | Gene | gene | interferon
33007914 | @DISEASE_Inflammation | Inflammation | 890 | 12 | Disease | disease | inflammatory
33007914 | @DISEASE_Lead_Poisoning_Nervous_System | Lead Poisoning Nervous System | 944 | 6 | Disease | disease | damage
33007914 | @GENE_LOC106588401 | LOC106588401 | 982 | 46 | Gene | gene | major histocompatibility complex (MHC) class I
33007914 | @GENE_LOC100329141 | LOC100329141 | 1036 | 3 | Gene | gene | B2M
33007914 | @GENE_CD8A | cd8a | 1082 | 9 | Gene | gene | CD8-alpha
33007914 | @GENE_LOC100136451 | LOC100136451 | 1093 | 8 | Gene | gene | CD8-beta
33007914 | @GENE_LOC106577762 | LOC106577762 | 1103 | 10 | Gene | gene | Perforin-1
33007914 | @GENE_GRAA | graa | 1115 | 10 | Gene | gene | Granzyme-A
33007914 | @GENE_LOC106605348 | LOC106605348 | 1269 | 5 | Gene | gene | PRDM1
33007914 | @GENE_LOC100380463 | LOC100380463 | 1280 | 3 | Gene | gene | HLF
33007914 | @DISEASE_Infections | Infections | 1558 | 9 | Disease | disease | infection
33521937 | @GENE_APC | Apc | 36 | 3 | Gene | gene | APC
33521937 | @GENE_CD8A | Cd8a | 99 | 8 | Gene | gene | CD8alpha
33521937 | @GENE_CD8B1 | Cd8b1 | 109 | 7 | Gene | gene | CD8beta
33521937 | @GENE_CD28 | Cd28 | 430 | 4 | Gene | gene | CD28
33521937 | @GENE_B2M | B2m | 557 | 6 | Gene | gene | beta2m
33521937 | @GENE_APC | Apc | 579 | 3 | Gene | gene | APC
33521937 | @GENE_CD80 | Cd80 | 664 | 4 | Gene | gene | CD80
33521937 | @GENE_CD86 | Cd86 | 673 | 4 | Gene | gene | CD86
33521937 | @GENE_CD80 | Cd80 | 771 | 7 | Gene | gene | CD80/86
33521937 | @GENE_APC | Apc | 803 | 3 | Gene | gene | APC
33521937 | @GENE_APC | Apc | 929 | 3 | Gene | gene | APC
33521937 | @GENE_APC | Apc | 972 | 3 | Gene | gene | APC
33521937 | @GENE_APC | Apc | 1077 | 3 | Gene | gene | APC
33521937 | @GENE_CD80 | Cd80 | 1097 | 4 | Gene | gene | CD80
33521937 | @GENE_B2M | B2m | 1156 | 6 | Gene | gene | beta2m
33521937 | @GENE_APC | Apc | 1177 | 3 | Gene | gene | APC
33521937 | @GENE_APC | Apc | 1240 | 3 | Gene | gene | APC
33521937 | @GENE_APC | Apc | 1296 | 3 | Gene | gene | APC
34478713 | @GENE_TRBV20OR9_2 | TRBV20OR9-2 | 270 | 15 | Gene | gene | T cell receptor
34478713 | @GENE_TRBV20OR9_2 | TRBV20OR9-2 | 287 | 3 | Gene | gene | TCR
34478713 | @GENE_CD8A | CD8A | 317 | 3 | Gene | gene | CD8
34478713 | @GENE_CD8A | CD8A | 451 | 3 | Gene | gene | CD8
34478713 | @GENE_CD8A | CD8A | 515 | 3 | Gene | gene | CD8
34478713 | @CHEMICAL_NAD | NAD | 566 | 4 | Chemical | chemical | NAD+
34478713 | @GENE_HLA_C | HLA-C | 783 | 3 | Gene | gene | MHC
34478713 | @GENE_TRBV20OR9_2 | TRBV20OR9-2 | 791 | 3 | Gene | gene | TCR
34478713 | @GENE_CD8A | CD8A | 850 | 3 | Gene | gene | CD8
34478713 | @GENE_HLA_C | HLA-C | 946 | 3 | Gene | gene | MHC
34478713 | @GENE_HLA_C | HLA-C | 951 | 6 | Gene | gene | MHC-Ib
34478713 | @GENE_CD8A | CD8A | 1021 | 3 | Gene | gene | CD8
34478713 | @GENE_HLA_C | HLA-C | 1086 | 3 | Gene | gene | MHC
34478713 | @GENE_TRBV20OR9_2 | TRBV20OR9-2 | 1129 | 3 | Gene | gene | TCR
34478713 | @GENE_CD8A | CD8A | 1262 | 3 | Gene | gene | CD8
34478713 | @CHEMICAL_NAD | NAD | 1302 | 4 | Chemical | chemical | NAD+
34688302 | @GENE_BLAOXA_48 | blaOXA-48 | 50 | 6 | Gene | gene | OXA-48
34688302 | @CHEMICAL_Carbapenems | Carbapenems | 405 | 10 | Chemical | chemical | carbapenem
34688302 | @DISEASE_Infections | Infections | 426 | 10 | Disease | disease | infections
34688302 | @CHEMICAL_Carbapenems | Carbapenems | 545 | 10 | Chemical | chemical | carbapenem
34688302 | @DISEASE_Infections | Infections | 642 | 9 | Disease | disease | infection
34688302 | @GENE_BLAOXA_48 | blaOXA-48 | 1007 | 9 | Gene | gene | blaOXA-48
34688302 | @GENE_BLANDM_1 | blaNDM-1 | 1033 | 8 | Gene | gene | blaNDM-1
34688302 | @VARIANT_p.D150G_blaOXA_48_Klebsiella_pneumoniae | p.D150G | 1594 | 5 | Variant | variant | D150G
34688302 | @VARIANT_p.R256G_blaOXA_48_Klebsiella_pneumoniae | p.R256G | 1611 | 5 | Variant | variant | R256G
34688302 | @VARIANT_p.A200E_blaOXA_48_Klebsiella_pneumoniae | p.A200E | 1716 | 5 | Variant | variant | A200E
34772449 | @CHEMICAL_Water | Water | 428 | 5 | Chemical | chemical | water
34772449 | @GENE_CD8A | CD8A | 1415 | 9 | Gene | gene | CD8-alpha
34772449 | @GENE_CD8BP | CD8BP | 1429 | 8 | Gene | gene | CD8-beta
35099352 | @DISEASE_Respiratory_Tract_Diseases | Respiratory Tract Diseases | 205 | 19 | Disease | disease | respiratory disease
35099352 | @GENE_CD8A | CD8A | 877 | 9 | Gene | gene | CD8-alpha
35099352 | @GENE_CD8BP | CD8BP | 891 | 8 | Gene | gene | CD8-beta
35099352 | @DISEASE_Infections | Infections | 983 | 9 | Disease | disease | infection
35099352 | @GENE_IL1B | IL1B | 1075 | 8 | Gene | gene | IL-1beta
35099352 | @GENE_IL6 | IL6 | 1085 | 4 | Gene | gene | IL-6
35099352 | @GENE_IL18 | IL18 | 1094 | 5 | Gene | gene | IL-18
35099352 | @GENE_CD8A | CD8A | 1215 | 9 | Gene | gene | CD8-alpha
35099352 | @GENE_CD8BP | CD8BP | 1226 | 8 | Gene | gene | CD8-beta
35099352 | @GENE_TLR3 | TLR3 | 1236 | 4 | Gene | gene | TLR3
35099352 | @GENE_IL6 | IL6 | 1245 | 4 | Gene | gene | IL-6
35354951 | @GENE_ZBTB7A | Zbtb7a | 25 | 3 | Gene | gene | LRF
35354951 | @GENE_ITGB7 | Itgb7 | 38 | 14 | Gene | gene | integrin beta7
35354951 | @GENE_CD8A | Cd8a | 177 | 8 | Gene | gene | CD8alpha
35354951 | @GENE_CD8B1 | Cd8b1 | 186 | 7 | Gene | gene | CD8beta
35354951 | @GENE_ZBTB7A | Zbtb7a | 497 | 32 | Gene | gene | leukemia/lymphoma-related factor
35354951 | @GENE_ZBTB7A | Zbtb7a | 531 | 3 | Gene | gene | LRF
35354951 | @GENE_CD8B1 | Cd8b1 | 598 | 7 | Gene | gene | CD8beta
35354951 | @GENE_ZBTB7A | Zbtb7a | 695 | 3 | Gene | gene | LRF
35354951 | @DISEASE_Colitis | Colitis | 788 | 7 | Disease | disease | colitis
35354951 | @GENE_ZBTB7A | Zbtb7a | 903 | 3 | Gene | gene | LRF
35354951 | @GENE_ITGB7 | Itgb7 | 1000 | 5 | Gene | gene | Itgb7
35354951 | @GENE_ITGB7 | Itgb7 | 1130 | 5 | Gene | gene | Itgb7
35354951 | @GENE_ZBTB7A | Zbtb7a | 1142 | 3 | Gene | gene | LRF
35354951 | @GENE_ZBTB7A | Zbtb7a | 1175 | 3 | Gene | gene | LRF
35943359 | @DISEASE_COVID_19 | COVID-19 | 193 | 70 | Disease | disease | severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection
35943359 | @DISEASE_Infections | Infections | 1014 | 8 | Disease | disease | infected
35943359 | @GENE_CD8A | CD8A | 1189 | 8 | Gene | gene | CD8alpha
35943359 | @GENE_CD8B | CD8B | 1207 | 7 | Gene | gene | CD8beta
36369345 | @DISEASE_Multiple_Sclerosis | Multiple Sclerosis | 112 | 18 | Disease | disease | multiple sclerosis
36369345 | @DISEASE_Multiple_Sclerosis | Multiple Sclerosis | 193 | 18 | Disease | disease | multiple sclerosis
36369345 | @DISEASE_Multiple_Sclerosis | Multiple Sclerosis | 213 | 2 | Disease | disease | MS
36369345 | @DISEASE_Multiple_Sclerosis | Multiple Sclerosis | 291 | 2 | Disease | disease | MS
36369345 | @DISEASE_Multiple_Sclerosis | Multiple Sclerosis | 445 | 2 | Disease | disease | MS
36369345 | @DISEASE_Anthropophobia | Anthropophobia | 449 | 4 | Disease | disease | PwMS
36369345 | @DISEASE_Multiple_Sclerosis | Multiple Sclerosis | 539 | 2 | Disease | disease | MS
36369345 | @VARIANT_g.56148856G>A_ANKRD55_human | rs7731626 | 719 | 9 | Variant | variant | rs7731626
36369345 | @VARIANT_rs12211604 | rs12211604 | 755 | 10 | Variant | variant | rs12211604
36369345 | @VARIANT_rs55858457 | rs55858457 | 792 | 10 | Variant | variant | rs55858457
36369345 | @VARIANT_rs10271373 | rs10271373 | 829 | 10 | Variant | variant | rs10271373
36369345 | @VARIANT_rs11256593 | rs11256593 | 866 | 10 | Variant | variant | rs11256593
36369345 | @VARIANT_rs12588969 | rs12588969 | 904 | 10 | Variant | variant | rs12588969
36369345 | @VARIANT_g.49837246C>T_CD37_human | rs1465697 | 944 | 9 | Variant | variant | rs1465697
36369345 | @CHEMICAL_Peptide_Hormones | Peptide Hormones | 1104 | 16 | Chemical | chemical | peptide hormones
36369345 | @CHEMICAL_Steroids | Steroids | 1125 | 8 | Chemical | chemical | steroids
36369345 | @DISEASE_Anthropophobia | Anthropophobia | 1456 | 4 | Disease | disease | PwMS
36369345 | @DISEASE_Multiple_Sclerosis | Multiple Sclerosis | 1505 | 2 | Disease | disease | MS
36410569 | @GENE_CD8A | CD8A | 638 | 8 | Gene | gene | CD8alpha
36410569 | @GENE_CD8B | CD8B | 647 | 7 | Gene | gene | CD8beta
36410569 | @GENE_CD27 | CD27 | 748 | 4 | Gene | gene | CD27
36410569 | @GENE_CD8A | CD8A | 871 | 8 | Gene | gene | CD8alpha
36410569 | @GENE_CD8B | CD8B | 880 | 7 | Gene | gene | CD8beta
36410569 | @GENE_CD2 | CD2 | 900 | 3 | Gene | gene | CD2
36410569 | @GENE_CD8A | CD8A | 904 | 8 | Gene | gene | CD8alpha
36410569 | @GENE_CD2 | CD2 | 930 | 3 | Gene | gene | CD2
36410569 | @GENE_CD8A | CD8A | 934 | 8 | Gene | gene | CD8alpha
36410569 | @GENE_CD27 | CD27 | 999 | 4 | Gene | gene | CD27
36901957 | @GENE_CD8A | CD8A | 64 | 3 | Gene | gene | CD8
36901957 | @DISEASE_Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor Cell Lymphoblastic Leukemia-Lymphoma | 136 | 30 | Disease | disease | B-Acute Lymphoblastic Leukemia
36901957 | @DISEASE_Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor Cell Lymphoblastic Leukemia-Lymphoma | 168 | 30 | Disease | disease | B-acute lymphoblastic leukemia
36901957 | @DISEASE_Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor Cell Lymphoblastic Leukemia-Lymphoma | 200 | 5 | Disease | disease | B-ALL
36901957 | @DISEASE_Neoplasms | Neoplasms | 243 | 7 | Disease | disease | cancers
36901957 | @GENE_CD8A | CD8A | 300 | 3 | Gene | gene | CD8
36901957 | @GENE_CD8A | CD8A | 435 | 3 | Gene | gene | CD8
36901957 | @DISEASE_Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor Cell Lymphoblastic Leukemia-Lymphoma | 500 | 5 | Disease | disease | B-ALL
36901957 | @DISEASE_Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor Cell Lymphoblastic Leukemia-Lymphoma | 601 | 5 | Disease | disease | B-ALL
36901957 | @GENE_CD8A | CD8A | 692 | 3 | Gene | gene | CD8
36901957 | @GENE_FOXP3 | FOXP3 | 853 | 5 | Gene | gene | FoxP3
36901957 | @GENE_IKZF2 | IKZF2 | 860 | 6 | Gene | gene | Helios
36901957 | @GENE_IL10 | IL10 | 880 | 5 | Gene | gene | IL-10
36901957 | @GENE_TGFB1 | TGFB1 | 887 | 8 | Gene | gene | TGF-beta
36901957 | @GENE_CD8A | CD8A | 898 | 3 | Gene | gene | CD8
36901957 | @GENE_CD8A | CD8A | 912 | 8 | Gene | gene | CD8alpha
36901957 | @GENE_CD8B | CD8B | 928 | 7 | Gene | gene | CD8beta
36901957 | @GENE_CD8A | CD8A | 948 | 3 | Gene | gene | CD8
36901957 | @GENE_GZMB | GZMB | 973 | 10 | Gene | gene | Granzyme B
36901957 | @GENE_GNLY | GNLY | 985 | 10 | Gene | gene | Granulysin
36901957 | @GENE_CD8A | CD8A | 1035 | 3 | Gene | gene | CD8
36901957 | @GENE_ENTPD1 | ENTPD1 | 1147 | 4 | Gene | gene | CD39
36901957 | @GENE_CTLA4 | CTLA4 | 1153 | 6 | Gene | gene | CTLA-4
36901957 | @GENE_TNFRSF1B | TNFRSF1B | 1161 | 5 | Gene | gene | TNFR2
36901957 | @GENE_TIGIT | TIGIT | 1168 | 5 | Gene | gene | TIGIT
36901957 | @GENE_HAVCR2 | HAVCR2 | 1179 | 5 | Gene | gene | TIM-3
36901957 | @GENE_FOXP3 | FOXP3 | 1220 | 5 | Gene | gene | FoxP3
36901957 | @GENE_IL10 | IL10 | 1231 | 5 | Gene | gene | IL-10
36901957 | @GENE_IKZF2 | IKZF2 | 1317 | 6 | Gene | gene | Helios
36901957 | @GENE_TGFB1 | TGFB1 | 1327 | 8 | Gene | gene | TGF-beta
36901957 | @GENE_CD8A | CD8A | 1369 | 3 | Gene | gene | CD8
36901957 | @GENE_ENTPD1 | ENTPD1 | 1393 | 4 | Gene | gene | CD39
36901957 | @GENE_CTLA4 | CTLA4 | 1399 | 6 | Gene | gene | CTLA-4
36901957 | @GENE_TNFRSF1B | TNFRSF1B | 1407 | 5 | Gene | gene | TNFR2
36901957 | @GENE_TIGIT | TIGIT | 1414 | 5 | Gene | gene | TIGIT
36901957 | @GENE_HAVCR2 | HAVCR2 | 1425 | 5 | Gene | gene | TIM-3
36901957 | @DISEASE_Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor Cell Lymphoblastic Leukemia-Lymphoma | 1437 | 5 | Disease | disease | B-ALL
36901957 | @DISEASE_Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma | Precursor Cell Lymphoblastic Leukemia-Lymphoma | 1548 | 5 | Disease | disease | B-ALL
37058845 | @GENE_NR1I3 | NR1I3 | 57 | 3 | Gene | gene | CAR
37058845 | @GENE_NR1I3 | NR1I3 | 132 | 25 | Gene | gene | Chimeric Antigen Receptor
37058845 | @GENE_NR1I3 | NR1I3 | 159 | 3 | Gene | gene | CAR
37058845 | @DISEASE_Neoplasms | Neoplasms | 192 | 6 | Disease | disease | cancer
37058845 | @GENE_NR1I3 | NR1I3 | 245 | 3 | Gene | gene | CAR
37058845 | @GENE_TNFRSF17 | TNFRSF17 | 371 | 4 | Gene | gene | BCMA
37058845 | @GENE_TNFRSF17 | TNFRSF17 | 377 | 25 | Gene | gene | B cell maturation antigen
37058845 | @GENE_NR1I3 | NR1I3 | 404 | 3 | Gene | gene | CAR
37058845 | @GENE_TNFRSF17 | TNFRSF17 | 538 | 4 | Gene | gene | BCMA
37058845 | @GENE_NR1I3 | NR1I3 | 543 | 3 | Gene | gene | CAR
37058845 | @GENE_TNFRSF17 | TNFRSF17 | 702 | 4 | Gene | gene | BCMA
37058845 | @GENE_NR1I3 | NR1I3 | 707 | 3 | Gene | gene | CAR
37058845 | @GENE_NR1I3 | NR1I3 | 848 | 3 | Gene | gene | CAR
37058845 | @GENE_TNFRSF17 | TNFRSF17 | 906 | 4 | Gene | gene | BCMA
37058845 | @GENE_NR1I3 | NR1I3 | 911 | 3 | Gene | gene | CAR
37058845 | @GENE_TNFRSF17 | TNFRSF17 | 1065 | 4 | Gene | gene | BCMA
37058845 | @GENE_NR1I3 | NR1I3 | 1070 | 3 | Gene | gene | CAR
37058845 | @GENE_CD8A | CD8A | 1097 | 3 | Gene | gene | CD8
37058845 | @GENE_TNFRSF17 | TNFRSF17 | 1141 | 4 | Gene | gene | BCMA
37058845 | @GENE_NR1I3 | NR1I3 | 1146 | 3 | Gene | gene | CAR
37058845 | @GENE_TNFRSF17 | TNFRSF17 | 1180 | 4 | Gene | gene | BCMA
37058845 | @GENE_CD69 | CD69 | 1227 | 4 | Gene | gene | CD69
37058845 | @GENE_LAMP1 | LAMP1 | 1236 | 6 | Gene | gene | CD107a
37058845 | @DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions | Drug-Related Side Effects and Adverse Reactions | 1261 | 12 | Disease | disease | cytotoxicity
37058845 | @GENE_CD8A | CD8A | 1528 | 8 | Gene | gene | CD8alpha
37058845 | @GENE_CD69 | CD69 | 1570 | 4 | Gene | gene | CD69
37058845 | @GENE_LAMP1 | LAMP1 | 1595 | 6 | Gene | gene | CD107a
37058845 | @DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions | Drug-Related Side Effects and Adverse Reactions | 1687 | 12 | Disease | disease | cytotoxicity
37058845 | @GENE_NR1I3 | NR1I3 | 1794 | 3 | Gene | gene | CAR
37058845 | @DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions | Drug-Related Side Effects and Adverse Reactions | 1831 | 12 | Disease | disease | cytotoxicity
37058845 | @GENE_TNFRSF17 | TNFRSF17 | 1852 | 4 | Gene | gene | BCMA
37058845 | @GENE_NR1I3 | NR1I3 | 1857 | 3 | Gene | gene | CAR
37058845 | @GENE_NR1I3 | NR1I3 | 1886 | 3 | Gene | gene | CAR
37058845 | @GENE_NR1I3 | NR1I3 | 1958 | 3 | Gene | gene | CAR
37205446 | @DISEASE_Malaria | Malaria | 14 | 7 | Disease | disease | Malaria
37205446 | @DISEASE_Parasitic_Diseases | Parasitic Diseases | 142 | 19 | Disease | disease | parasite infections
37205446 | @DISEASE_Tuberculosis | Tuberculosis | 312 | 12 | Disease | disease | tuberculosis
37205446 | @DISEASE_Malaria | Malaria | 341 | 7 | Disease | disease | malaria
37205446 | @DISEASE_Malaria | Malaria | 924 | 7 | Disease | disease | malaria
37205446 | @DISEASE_Infections | Infections | 1335 | 9 | Disease | disease | infection
37205446 | @GENE_TRAV6_3 | Trav6-3 | 1378 | 3 | Gene | gene | TCR
37205446 | @GENE_IFNG | Ifng | 1699 | 9 | Gene | gene | IFN-gamma
37205446 | @GENE_IFNG | Ifng | 1736 | 9 | Gene | gene | IFN-gamma
37205446 | @GENE_IL18 | Il18 | 1765 | 5 | Gene | gene | IL-18
37205446 | @GENE_IFNG | Ifng | 1863 | 9 | Gene | gene | IFN-gamma
37205446 | @GENE_CD8A | Cd8a | 1893 | 8 | Gene | gene | CD8alpha
37205446 | @GENE_IFNG | Ifng | 2024 | 9 | Gene | gene | IFN-gamma
37205446 | @GENE_IFNG | IFNG | 2243 | 9 | Gene | gene | IFN-gamma
37205446 | @DISEASE_Malaria | Malaria | 2272 | 7 | Disease | disease | Malaria
37205446 | @GENE_CD4 | CD4 | 2376 | 3 | Gene | gene | CD4
37205446 | @DISEASE_Malaria | Malaria | 2481 | 7 | Disease | disease | malaria
37205446 | @DISEASE_Malaria | Malaria | 2620 | 7 | Disease | disease | malaria
37205446 | @DISEASE_Malaria | Malaria | 2978 | 7 | Disease | disease | malaria
37205446 | @DISEASE_Parasitemia | Parasitemia | 3077 | 11 | Disease | disease | parasitemia
37205446 | @GENE_CD4 | CD4 | 3149 | 3 | Gene | gene | CD4
37205446 | @GENE_IFNG | IFNG | 3242 | 9 | Gene | gene | IFN-gamma
37205446 | @DISEASE_Malaria | Malaria | 3368 | 7 | Disease | disease | malaria
37205446 | @DISEASE_Malaria | Malaria | 3432 | 7 | Disease | disease | malaria
37205446 | @DISEASE_Infections | Infections | 3512 | 9 | Disease | disease | infection
37310382 | @DISEASE_Nervous_System_Diseases | Nervous System Diseases | 31 | 14 | Disease | disease | neuropathology
37310382 | @DISEASE_Leukodystrophy_Globoid_Cell | Leukodystrophy Globoid Cell | 66 | 27 | Disease | disease | globoid cell leukodystrophy
37310382 | @DISEASE_Leukodystrophy_Globoid_Cell | Leukodystrophy Globoid Cell | 95 | 27 | Disease | disease | Globoid cell leukodystrophy
37310382 | @DISEASE_Leukodystrophy_Globoid_Cell | Leukodystrophy Globoid Cell | 124 | 3 | Disease | disease | GLD
37310382 | @DISEASE_Leukodystrophy_Globoid_Cell | Leukodystrophy Globoid Cell | 132 | 16 | Disease | disease | Krabbe's disease
37310382 | @DISEASE_Demyelinating_Diseases | Demyelinating Diseases | 168 | 24 | Disease | disease | demyelinating disease of
37310382 | @DISEASE_Nervous_System_Diseases | Nervous System Diseases | 205 | 7 | Disease | disease | nervous
37310382 | @GENE_GALC | Galc | 264 | 20 | Gene | gene | galactosylceramidase
37310382 | @GENE_GALC | Galc | 286 | 4 | Gene | gene | galc
37310382 | @DISEASE_Nervous_System_Diseases | Nervous System Diseases | 387 | 14 | Disease | disease | neuropathology
37310382 | @DISEASE_Leukodystrophy_Globoid_Cell | Leukodystrophy Globoid Cell | 576 | 3 | Disease | disease | GLD
37310382 | @GENE_CD8A | Cd8a | 636 | 8 | Gene | gene | CD8alpha
