35408447 | @GENE_AGTR1 | AGTR1 | 32 | 4 | Gene | gene | AT1R
2962791 | @GENE_IL2RB | IL2RB | 877 | 13 | Gene | gene | IL-2 receptor
2962791 | @GENE_CD8A | CD8A | 931 | 5 | Gene | gene | Leu-2
2962791 | @GENE_IL2 | IL2 | 1124 | 4 | Gene | gene | IL-2
2962791 | @GENE_IL2 | IL2 | 1338 | 4 | Gene | gene | IL-2
2962791 | @GENE_CD8A | CD8A | 1353 | 5 | Gene | gene | Leu-2
2962791 | @GENE_IL2RB | IL2RB | 1408 | 13 | Gene | gene | IL-2 receptor
2962791 | @GENE_IL2 | IL2 | 1563 | 4 | Gene | gene | IL-2
2962791 | @GENE_IL2 | IL2 | 1677 | 4 | Gene | gene | IL-2
2964240 | @DISEASE_IgA_Vasculitis | IgA Vasculitis | 76 | 16 | Disease | disease | rheumatoid joint
2964240 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 142 | 20 | Disease | disease | rheumatoid arthritis
2964240 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 164 | 2 | Disease | disease | RA
2964240 | @DISEASE_Immune_System_Diseases | Immune System Diseases | 187 | 20 | Disease | disease | immune abnormalities
2964240 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 428 | 2 | Disease | disease | RA
2964240 | @DISEASE_Immune_System_Diseases | Immune System Diseases | 515 | 20 | Disease | disease | immune abnormalities
2964240 | @GENE_CD4 | CD4 | 755 | 3 | Gene | gene | CD4
2964240 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 826 | 2 | Disease | disease | RA
2964240 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 845 | 2 | Disease | disease | RA
2964240 | @GENE_CD4 | CD4 | 1026 | 3 | Gene | gene | CD4
2964240 | @GENE_CD4 | CD4 | 1152 | 3 | Gene | gene | CD4
2964240 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 1168 | 2 | Disease | disease | RA
2964240 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 1210 | 2 | Disease | disease | RA
2964240 | @GENE_CD8A | CD8A | 1276 | 3 | Gene | gene | CD8
2964240 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 1454 | 2 | Disease | disease | RA
2964240 | @DISEASE_IgA_Vasculitis | IgA Vasculitis | 1736 | 16 | Disease | disease | rheumatoid joint
3091303 | @GENE_CD4 | CD4 | 56 | 3 | Gene | gene | CD4
3091303 | @DISEASE_Acquired_Immunodeficiency_Syndrome | Acquired Immunodeficiency Syndrome | 95 | 4 | Disease | disease | AIDS
3091303 | @DISEASE_Acquired_Immunodeficiency_Syndrome | Acquired Immunodeficiency Syndrome | 253 | 35 | Disease | disease | Acquired Immune Deficiency Syndrome
3091303 | @DISEASE_Acquired_Immunodeficiency_Syndrome | Acquired Immunodeficiency Syndrome | 290 | 4 | Disease | disease | AIDS
3091303 | @DISEASE_AIDS_Dementia_Complex | AIDS Dementia Complex | 300 | 20 | Disease | disease | AIDS-related complex
3091303 | @DISEASE_AIDS_Dementia_Complex | AIDS Dementia Complex | 322 | 3 | Disease | disease | ARC
3091303 | @GENE_CD4 | CD4 | 449 | 3 | Gene | gene | CD4
3091303 | @DISEASE_Acquired_Immunodeficiency_Syndrome | Acquired Immunodeficiency Syndrome | 658 | 4 | Disease | disease | AIDS
3091303 | @DISEASE_AIDS_Dementia_Complex | AIDS Dementia Complex | 663 | 3 | Disease | disease | ARC
3091303 | @GENE_CD4 | CD4 | 680 | 3 | Gene | gene | CD4
3091303 | @GENE_CD5 | CD5 | 956 | 3 | Gene | gene | CD5
3091303 | @GENE_CD5 | CD5 | 961 | 5 | Gene | gene | Leu-1
3091303 | @GENE_CD8A | CD8A | 971 | 3 | Gene | gene | CD8
3091303 | @GENE_CD8A | CD8A | 976 | 5 | Gene | gene | Leu-2
3091303 | @GENE_CD4 | CD4 | 1287 | 3 | Gene | gene | CD4
3091303 | @DISEASE_Acquired_Immunodeficiency_Syndrome | Acquired Immunodeficiency Syndrome | 1325 | 4 | Disease | disease | AIDS
3091303 | @DISEASE_AIDS_Dementia_Complex | AIDS Dementia Complex | 1330 | 3 | Disease | disease | ARC
3093583 | @CHEMICAL_Cyclosporine | Cyclosporine | 272 | 12 | Chemical | chemical | cyclosporine
3093583 | @GENE_IL2 | IL2 | 379 | 13 | Gene | gene | interleukin 2
3093583 | @GENE_IL2 | IL2 | 394 | 4 | Gene | gene | IL-2
3093583 | @GENE_CD4 | CD4 | 513 | 3 | Gene | gene | CD4
3093583 | @GENE_CD8A | CD8A | 522 | 6 | Gene | gene | Leu-2+
3093583 | @GENE_CD8A | CD8A | 530 | 3 | Gene | gene | CD8
3093583 | @GENE_IL2 | IL2 | 860 | 20 | Gene | gene | IL 2 (CD25) receptor
3093583 | @GENE_SELL | SELL | 924 | 5 | Gene | gene | Leu-8
3093583 | @GENE_CD8A | CD8A | 970 | 6 | Gene | gene | Leu-2+
3093583 | @GENE_CD8A | CD8A | 1045 | 6 | Gene | gene | Leu-2+
3093583 | @GENE_B3GAT1 | B3GAT1 | 1070 | 5 | Gene | gene | Leu-7
3093583 | @GENE_CD8A | CD8A | 1125 | 5 | Gene | gene | Leu-2
3093583 | @GENE_IL2 | IL2 | 1286 | 4 | Gene | gene | IL 2
3093583 | @GENE_CD8A | CD8A | 1428 | 6 | Gene | gene | Leu-2+
3093583 | @GENE_CD1C | CD1C | 1636 | 3 | Gene | gene | CD1
3093583 | @GENE_IL2 | IL2 | 1767 | 4 | Gene | gene | IL 2
3093583 | @GENE_IFNG | IFNG | 1780 | 16 | Gene | gene | interferon-gamma
3093583 | @DISEASE_Leukemia_Large_Granular_Lymphocytic | Leukemia Large Granular Lymphocytic | 1852 | 2 | Disease | disease | NK
3093583 | @GENE_CD8A | CD8A | 1910 | 6 | Gene | gene | Leu-2+
3093583 | @GENE_CD8A | CD8A | 1957 | 5 | Gene | gene | Leu-2
3093583 | @GENE_CD8A | CD8A | 2125 | 6 | Gene | gene | Leu-2+
3097810 | @GENE_CD4 | CD4 | 456 | 3 | Gene | gene | CD4
3097810 | @GENE_CD5 | CD5 | 513 | 5 | Gene | gene | Leu 1
3097810 | @GENE_CD5 | CD5 | 521 | 3 | Gene | gene | CD5
3097810 | @GENE_CD8A | CD8A | 536 | 3 | Gene | gene | CD8
3097810 | @GENE_B3GAT1 | B3GAT1 | 542 | 5 | Gene | gene | Leu 7
3097810 | @GENE_SELL | SELL | 550 | 5 | Gene | gene | Leu 8
3097810 | @GENE_FCGR3A | FCGR3A | 577 | 4 | Gene | gene | CD16
3904400 | @DISEASE_Lymphomatoid_Papulosis | Lymphomatoid Papulosis | 0 | 22 | Disease | disease | Lymphomatoid papulosis
3904400 | @DISEASE_Leukemic_Infiltration | Leukemic Infiltration | 44 | 16 | Disease | disease | skin infiltrates
3904400 | @DISEASE_Atrichia_with_Papular_Lesions | Atrichia with Papular Lesions | 126 | 15 | Disease | disease | papular lesions
3904400 | @DISEASE_Lymphomatoid_Papulosis | Lymphomatoid Papulosis | 145 | 22 | Disease | disease | lymphomatoid papulosis
3904400 | @GENE_CD8B1 | Cd8b1 | 444 | 4 | Gene | gene | Lyt3
3904400 | @GENE_DLEU2 | Dleu2 | 643 | 5 | Gene | gene | Leu-2
3904400 | @GENE_TFRC | Tfrc | 821 | 20 | Gene | gene | transferrin receptor
3904400 | @GENE_MKI67 | Mki67 | 847 | 5 | Gene | gene | Ki-67
3904400 | @GENE_TNFRSF8 | Tnfrsf8 | 984 | 4 | Gene | gene | Ki-1
3904400 | @DISEASE_Hodgkin_Disease | Hodgkin Disease | 1021 | 9 | Disease | disease | Hodgkin's
3904400 | @DISEASE_Hereditary_leiomyomatosis_and_renal_cell_cancer | Hereditary leiomyomatosis and renal cell cancer | 1035 | 14 | Disease | disease | Reed-Sternberg
3904400 | @DISEASE_Lymphomatoid_Papulosis | Lymphomatoid Papulosis | 1195 | 22 | Disease | disease | lymphomatoid papulosis
3904400 | @DISEASE_Hodgkin_Disease | Hodgkin Disease | 1221 | 17 | Disease | disease | Hodgkin's disease
6165796 | @GENE_DLEU1 | DLEU1 | 252 | 5 | Gene | gene | Leu-1
6165796 | @GENE_CD5 | Cd5 | 326 | 5 | Gene | gene | Lyt-1
6165796 | @GENE_CD8A | Cd8a | 333 | 5 | Gene | gene | Lyt-2
6165796 | @GENE_CD8B1 | Cd8b1 | 344 | 5 | Gene | gene | Lyt-3
6165796 | @GENE_CD5 | Cd5 | 428 | 5 | Gene | gene | Lyt-1
6165796 | @GENE_DLEU1 | DLEU1 | 780 | 5 | Gene | gene | Leu-1
6165796 | @GENE_CD5 | Cd5 | 790 | 5 | Gene | gene | Lyt-1
6165796 | @GENE_CD8A | Cd8a | 1036 | 5 | Gene | gene | Lyt-2
6165796 | @GENE_CD8B1 | Cd8b1 | 1046 | 5 | Gene | gene | Lyt-3
6165796 | @CHEMICAL_Disulfides | Disulfides | 1112 | 9 | Chemical | chemical | disulfide
6165796 | @CHEMICAL_Disulfides | Disulfides | 1152 | 9 | Chemical | chemical | Disulfide
6165796 | @GENE_CD8B | CD8B | 1237 | 5 | Gene | gene | Lyt-3
6165796 | @GENE_CD8A | Cd8a | 1323 | 5 | Gene | gene | Lyt-2
6165796 | @GENE_NFKB2 | Nfkb2 | 1660 | 3 | Gene | gene | Lyt
7617661 | @DISEASE_Brain_Neoplasms | Brain Neoplasms | 97 | 12 | Disease | disease | brain tumors
7617661 | @DISEASE_Brain_Neoplasms | Brain Neoplasms | 204 | 12 | Disease | disease | brain tumors
7617661 | @DISEASE_Medulloblastoma | Medulloblastoma | 221 | 16 | Disease | disease | medulloblastomas
7617661 | @DISEASE_Neuroectodermal_Tumors | Neuroectodermal Tumors | 248 | 22 | Disease | disease | neuroectodermal tumors
7617661 | @DISEASE_Astrocytoma | Astrocytoma | 278 | 12 | Disease | disease | astrocytomas
7617661 | @GENE_CD8A | CD8A | 366 | 5 | Gene | gene | Leu-2
7617661 | @GENE_HLA_A | HLA-A | 421 | 13 | Gene | gene | HLA-A, -B, -C
7617661 | @DISEASE_Brain_Neoplasms | Brain Neoplasms | 641 | 12 | Disease | disease | brain tumors
7617661 | @CHEMICAL_Biotin | Biotin | 700 | 6 | Chemical | chemical | biotin
7617661 | @GENE_CD8A | CD8A | 787 | 5 | Gene | gene | Leu-2
7617661 | @GENE_CD8A | CD8A | 827 | 3 | Gene | gene | CD8
7617661 | @DISEASE_Neoplasms | Neoplasms | 879 | 5 | Disease | disease | tumor
7617661 | @DISEASE_Neoplasms | Neoplasms | 979 | 5 | Disease | disease | tumor
7617661 | @DISEASE_Brain_Neoplasms | Brain Neoplasms | 1071 | 12 | Disease | disease | brain tumors
7617661 | @GENE_CD8A | CD8A | 1173 | 3 | Gene | gene | CD8
7617661 | @GENE_CD4 | CD4 | 1179 | 3 | Gene | gene | CD4
7617661 | @DISEASE_Brain_Neoplasms | Brain Neoplasms | 1296 | 12 | Disease | disease | brain tumors
7617661 | @DISEASE_Brain_Neoplasms | Brain Neoplasms | 1458 | 12 | Disease | disease | brain tumors
7617661 | @DISEASE_Brain_Neoplasms | Brain Neoplasms | 1544 | 11 | Disease | disease | brain tumor
7617661 | @DISEASE_Brain_Neoplasms | Brain Neoplasms | 1580 | 12 | Disease | disease | brain tumors
7617661 | @GENE_HLA_A | HLA-A | 1649 | 13 | Gene | gene | HLA-A, -B, -C
7617661 | @DISEASE_Neoplasms | Neoplasms | 1734 | 5 | Disease | disease | tumor
7901248 | @DISEASE_Alopecia_Areata | Alopecia Areata | 28 | 15 | Disease | disease | alopecia areata
7901248 | @CHEMICAL_diphenylcyclopropenone | diphenylcyclopropenone | 57 | 22 | Chemical | chemical | diphenylcyclopropenone
7901248 | @CHEMICAL_Minoxidil | Minoxidil | 87 | 9 | Chemical | chemical | minoxidil
7901248 | @CHEMICAL_diphenylcyclopropenone | diphenylcyclopropenone | 162 | 22 | Chemical | chemical | diphenylcyclopropenone
7901248 | @CHEMICAL_diphenylcyclopropenone | diphenylcyclopropenone | 186 | 4 | Chemical | chemical | DPCP
7901248 | @CHEMICAL_Minoxidil | Minoxidil | 196 | 9 | Chemical | chemical | minoxidil
7901248 | @DISEASE_Alopecia_Areata | Alopecia Areata | 241 | 15 | Disease | disease | alopecia areata
7901248 | @CHEMICAL_diphenylcyclopropenone | diphenylcyclopropenone | 343 | 4 | Chemical | chemical | DPCP
7901248 | @CHEMICAL_Minoxidil | Minoxidil | 388 | 9 | Chemical | chemical | minoxidil
7901248 | @DISEASE_Alopecia_Areata | Alopecia Areata | 434 | 15 | Disease | disease | alopecia areata
7901248 | @GENE_ICAM1 | ICAM1 | 532 | 33 | Gene | gene | intercellular adhesion molecule-1
7901248 | @GENE_ICAM1 | ICAM1 | 567 | 6 | Gene | gene | ICAM-1
7901248 | @DISEASE_Ectodermal_Dysplasia | Ectodermal Dysplasia | 687 | 17 | Disease | disease | scalp involvement
7901248 | @DISEASE_Alopecia_Areata | Alopecia Areata | 706 | 15 | Disease | disease | alopecia areata
7901248 | @CHEMICAL_diphenylcyclopropenone | diphenylcyclopropenone | 790 | 4 | Chemical | chemical | DPCP
7901248 | @CHEMICAL_Minoxidil | Minoxidil | 826 | 9 | Chemical | chemical | minoxidil
7901248 | @CHEMICAL_diphenylcyclopropenone | diphenylcyclopropenone | 1232 | 4 | Chemical | chemical | DPCP
7901248 | @CHEMICAL_Minoxidil | Minoxidil | 1265 | 9 | Chemical | chemical | minoxidil
7901248 | @GENE_DLEU1 | DLEU1 | 1470 | 5 | Gene | gene | Leu-2
7901248 | @GENE_ICAM1 | ICAM1 | 1501 | 6 | Gene | gene | ICAM-1
7901248 | @CHEMICAL_diphenylcyclopropenone | diphenylcyclopropenone | 1614 | 4 | Chemical | chemical | DPCP
7901248 | @DISEASE_Alopecia_Areata | Alopecia Areata | 1733 | 15 | Disease | disease | alopecia areata
8349855 | @DISEASE_Lymphoma_T_Cell_Cutaneous | Lymphoma T-Cell Cutaneous | 0 | 25 | Disease | disease | Cutaneous T-cell lymphoma
8349855 | @DISEASE_HIV_Infections | HIV Infections | 42 | 13 | Disease | disease | HIV infection
8349855 | @DISEASE_Mycosis_Fungoides | Mycosis Fungoides | 69 | 17 | Disease | disease | Mycosis fungoides
8349855 | @DISEASE_Lymphoma_T_Cell_Cutaneous | Lymphoma T-Cell Cutaneous | 92 | 25 | Disease | disease | cutaneous T-cell lymphoma
8349855 | @DISEASE_HTLV_I_Infections | HTLV-I Infections | 150 | 53 | Disease | disease | human immunodeficiency virus type 1 (HIV-1) infection
8349855 | @GENE_CD8A | CD8A | 248 | 3 | Gene | gene | CD8
8349855 | @DISEASE_Lymphoma_T_Cell | Lymphoma T-Cell | 253 | 16 | Disease | disease | T-cell lymphomas
8349855 | @DISEASE_Dermatitis_Exfoliative | Dermatitis Exfoliative | 274 | 12 | Disease | disease | erythroderma
8349855 | @DISEASE_Mycosis_Fungoides | Mycosis Fungoides | 367 | 30 | Disease | disease | patch-plaque mycosis fungoides
8349855 | @DISEASE_Lymphoma_T_Cell_Cutaneous | Lymphoma T-Cell Cutaneous | 403 | 25 | Disease | disease | cutaneous T-cell lymphoma
8349855 | @DISEASE_HTLV_I_Infections | HTLV-I Infections | 449 | 15 | Disease | disease | HIV-1 infection
8349855 | @DISEASE_Mycosis_Fungoides | Mycosis Fungoides | 531 | 37 | Disease | disease | epidermotropic mycosis fungoides-type
8349855 | @DISEASE_Lymphoma_T_Cell_Cutaneous | Lymphoma T-Cell Cutaneous | 569 | 25 | Disease | disease | cutaneous T-cell lymphoma
8349855 | @DISEASE_HTLV_I_Infections | HTLV-I Infections | 598 | 14 | Disease | disease | HIV-1-infected
8349855 | @DISEASE_Acquired_Immunodeficiency_Syndrome | Acquired Immunodeficiency Syndrome | 640 | 34 | Disease | disease | acquired immunodeficiency syndrome
8349855 | @DISEASE_Lymphoma_T_Cell_Cutaneous | Lymphoma T-Cell Cutaneous | 818 | 25 | Disease | disease | cutaneous T-cell lymphoma
8349855 | @GENE_CD8A | CD8A | 961 | 3 | Gene | gene | CD8
8349855 | @GENE_CD8A | CD8A | 967 | 5 | Gene | gene | Leu-2
8349855 | @GENE_CD7 | CD7 | 976 | 3 | Gene | gene | CD7
8349855 | @GENE_CD7 | CD7 | 982 | 5 | Gene | gene | Leu-9
8349855 | @GENE_SELL | SELL | 995 | 5 | Gene | gene | Leu-8
8349855 | @GENE_CD4 | CD4 | 1077 | 3 | Gene | gene | CD4
8349855 | @GENE_CD2 | CD2 | 1092 | 3 | Gene | gene | CD2
8349855 | @GENE_CD7 | CD7 | 1107 | 3 | Gene | gene | CD7
8349855 | @GENE_CD7 | CD7 | 1113 | 5 | Gene | gene | Leu-9
8349855 | @GENE_SELL | SELL | 1126 | 5 | Gene | gene | Leu-8
8349855 | @GENE_CD4 | CD4 | 1285 | 3 | Gene | gene | CD4
8349855 | @GENE_CD8A | CD8A | 1289 | 3 | Gene | gene | CD8
8349855 | @DISEASE_Disease | Disease | 1347 | 17 | Disease | disease | cutaneous disease
8349855 | @DISEASE_Lymphoma_T_Cell_Peripheral | Lymphoma T-Cell Peripheral | 1577 | 41 | Disease | disease | peripheral and cutaneous T-cell lymphomas
8349855 | @DISEASE_Immunologic_Deficiency_Syndromes | Immunologic Deficiency Syndromes | 1657 | 16 | Disease | disease | immunodeficiency
8349855 | @DISEASE_HTLV_I_Infections | HTLV-I Infections | 1675 | 14 | Disease | disease | HIV-1-infected
8349855 | @DISEASE_Lymphoma_T_Cell_Cutaneous | Lymphoma T-Cell Cutaneous | 1716 | 25 | Disease | disease | cutaneous T-cell lymphoma
8995695 | @GENE_CCR5 | CCR5 | 81 | 7 | Gene | gene | CC-CKR5
8995695 | @GENE_CCR5 | CCR5 | 516 | 7 | Gene | gene | CC-CKR5
8995695 | @GENE_CD4 | CD4 | 783 | 3 | Gene | gene | CD4
8995695 | @GENE_CCR5 | CCR5 | 911 | 7 | Gene | gene | CC-CKR5
8995695 | @GENE_CCR5 | CCR5 | 995 | 7 | Gene | gene | CC-CKR5
23216389 | @GENE_IPO11 | IPO11 | 47 | 5 | Gene | gene | IPO11
23216389 | @GENE_HTR1A | HTR1A | 53 | 5 | Gene | gene | HTR1A
23216389 | @CHEMICAL_Alcohols | Alcohols | 79 | 7 | Chemical | chemical | alcohol
23216389 | @CHEMICAL_Nicotine | Nicotine | 91 | 8 | Chemical | chemical | nicotine
23216389 | @CHEMICAL_Alcohols | Alcohols | 126 | 7 | Chemical | chemical | Alcohol
23216389 | @CHEMICAL_Nicotine | Nicotine | 138 | 8 | Chemical | chemical | nicotine
23216389 | @DISEASE_Alcoholism | Alcoholism | 206 | 18 | Disease | disease | alcohol dependence
23216389 | @CHEMICAL_Alcohols | Alcohols | 552 | 7 | Chemical | chemical | alcohol
23216389 | @CHEMICAL_Nicotine | Nicotine | 564 | 8 | Chemical | chemical | nicotine
23216389 | @DISEASE_Mental_Disorders | Mental Disorders | 937 | 26 | Disease | disease | neuropsychiatric disorders
23216389 | @CHEMICAL_Alcohols | Alcohols | 1258 | 7 | Chemical | chemical | alcohol
23216389 | @CHEMICAL_Nicotine | Nicotine | 1270 | 8 | Chemical | chemical | nicotine
23216389 | @GENE_IPO11 | IPO11 | 1300 | 5 | Gene | gene | IPO11
23216389 | @GENE_HTR1A | HTR1A | 1310 | 5 | Gene | gene | HTR1A
23216389 | @DISEASE_Alcoholism | Alcoholism | 1386 | 18 | Disease | disease | alcohol dependence
23216389 | @CHEMICAL_Alcohols | Alcohols | 1549 | 7 | Chemical | chemical | alcohol
23216389 | @CHEMICAL_Nicotine | Nicotine | 1561 | 8 | Chemical | chemical | nicotine
23216389 | @VARIANT_rs7445832 | rs7445832 | 1705 | 9 | Variant | variant | rs7445832
23216389 | @CHEMICAL_Alcohols | Alcohols | 1750 | 7 | Chemical | chemical | alcohol
23216389 | @CHEMICAL_Nicotine | Nicotine | 1762 | 8 | Chemical | chemical | nicotine
23216389 | @VARIANT_rs7445832 | rs7445832 | 2125 | 9 | Variant | variant | rs7445832
23216389 | @VARIANT_rs13361996 | rs13361996 | 2157 | 10 | Variant | variant | rs13361996
23216389 | @VARIANT_rs62380518 | rs62380518 | 2189 | 10 | Variant | variant | rs62380518
23216389 | @VARIANT_rs7714850 | rs7714850 | 2225 | 9 | Variant | variant | rs7714850
23216389 | @GENE_HTR1A | HTR1A | 2375 | 5 | Gene | gene | HTR1A
23216389 | @GENE_IPO11 | IPO11 | 2384 | 5 | Gene | gene | IPO11
23216389 | @DISEASE_Mental_Disorders | Mental Disorders | 2472 | 25 | Disease | disease | neuropsychiatric disorder
23216389 | @GENE_IPO11 | IPO11 | 2544 | 5 | Gene | gene | IPO11
23216389 | @GENE_HTR1A | HTR1A | 2550 | 5 | Gene | gene | HTR1A
23216389 | @CHEMICAL_Alcohols | Alcohols | 2597 | 7 | Chemical | chemical | alcohol
23216389 | @CHEMICAL_Nicotine | Nicotine | 2609 | 8 | Chemical | chemical | nicotine
26079129 | @GENE_IPO11 | IPO11 | 37 | 5 | Gene | gene | IPO11
26079129 | @GENE_HTR1A | HTR1A | 43 | 5 | Gene | gene | HTR1A
26079129 | @DISEASE_Attention_Deficit_Disorder_with_Hyperactivity | Attention Deficit Disorder with Hyperactivity | 62 | 40 | Disease | disease | attention deficit hyperactivity disorder
26079129 | @GENE_IPO11 | IPO11 | 171 | 5 | Gene | gene | IPO11
26079129 | @GENE_HTR1A | HTR1A | 177 | 5 | Gene | gene | HTR1A
26079129 | @DISEASE_Mental_Disorders | Mental Disorders | 216 | 26 | Disease | disease | neuropsychiatric disorders
26079129 | @DISEASE_Mental_Disorders | Mental Disorders | 504 | 26 | Disease | disease | neuropsychiatric disorders
26079129 | @GENE_IPO11 | IPO11 | 789 | 5 | Gene | gene | IPO11
26079129 | @GENE_HTR1A | HTR1A | 795 | 5 | Gene | gene | HTR1A
26079129 | @DISEASE_Attention_Deficit_Disorder_with_Hyperactivity | Attention Deficit Disorder with Hyperactivity | 833 | 40 | Disease | disease | attention deficit hyperactivity disorder
26079129 | @DISEASE_Attention_Deficit_Disorder_with_Hyperactivity | Attention Deficit Disorder with Hyperactivity | 875 | 4 | Disease | disease | ADHD
26079129 | @GENE_IPO11 | IPO11 | 1024 | 5 | Gene | gene | IPO11
26079129 | @GENE_IPO11 | IPO11 | 1114 | 5 | Gene | gene | IPO11
26079129 | @GENE_HTR1A | HTR1A | 1124 | 5 | Gene | gene | HTR1A
26079129 | @DISEASE_Attention_Deficit_Disorder_with_Hyperactivity | Attention Deficit Disorder with Hyperactivity | 1204 | 4 | Disease | disease | ADHD
26079129 | @VARIANT_rs10042956 | rs10042956 | 1247 | 10 | Variant | variant | rs10042956
26079129 | @GENE_IPO11 | IPO11 | 1457 | 5 | Gene | gene | IPO11
26079129 | @GENE_IPO11 | IPO11 | 1512 | 5 | Gene | gene | IPO11
26079129 | @GENE_IPO11 | IPO11 | 1641 | 5 | Gene | gene | IPO11
26079129 | @GENE_HTR1A | HTR1A | 1647 | 5 | Gene | gene | HTR1A
26079129 | @DISEASE_Attention_Deficit_Disorder_with_Hyperactivity | Attention Deficit Disorder with Hyperactivity | 1692 | 4 | Disease | disease | ADHD
35680625 | @GENE_CD52 | CD52 | 16 | 4 | Gene | gene | CD52
35680625 | @DISEASE_Leukemia | Leukemia | 88 | 8 | Disease | disease | leukemia
35680625 | @GENE_CD52 | CD52 | 181 | 4 | Gene | gene | CD52
35680625 | @GENE_CD52 | CD52 | 187 | 4 | Gene | gene | CD52
35680625 | @GENE_CD52 | CD52 | 226 | 4 | Gene | gene | CD52
35680625 | @GENE_CD52 | CD52 | 246 | 4 | Gene | gene | CD52
35680625 | @DISEASE_Leukemia | Leukemia | 260 | 8 | Disease | disease | leukemia
35680625 | @GENE_CD52 | CD52 | 299 | 4 | Gene | gene | CD52
35680625 | @CHEMICAL_Fluorescein | Fluorescein | 497 | 11 | Chemical | chemical | Fluorescein
35680625 | @GENE_CD52 | CD52 | 578 | 4 | Gene | gene | CD52
35680625 | @DISEASE_Infections | Infections | 601 | 9 | Disease | disease | infection
35680625 | @GENE_CD52 | CD52 | 688 | 4 | Gene | gene | CD52
35680625 | @GENE_CD52 | CD52 | 708 | 4 | Gene | gene | CD52
35680625 | @GENE_CD8A | CD8A | 771 | 8 | Gene | gene | CD8alpha
35680625 | @GENE_CD247 | CD247 | 786 | 7 | Gene | gene | CD3zeta
35680625 | @GENE_CD52 | CD52 | 895 | 4 | Gene | gene | CD52
35680625 | @GENE_CD52 | CD52 | 928 | 4 | Gene | gene | CD52
35680625 | @GENE_CD52 | CD52 | 972 | 4 | Gene | gene | CD52
35680625 | @GENE_CD52 | CD52 | 1022 | 4 | Gene | gene | CD52
35680625 | @GENE_CD52 | CD52 | 1135 | 4 | Gene | gene | CD52
35680625 | @GENE_CD52 | CD52 | 1219 | 4 | Gene | gene | CD52
35680625 | @GENE_PTPRC | PTPRC | 1348 | 6 | Gene | gene | CD45RA
35680625 | @GENE_CD52 | CD52 | 1401 | 4 | Gene | gene | CD52
35680625 | @GENE_CD52 | CD52 | 1442 | 4 | Gene | gene | CD52
35680625 | @GENE_CD52 | CD52 | 1501 | 4 | Gene | gene | CD52
35680625 | @GENE_CD52 | CD52 | 1536 | 4 | Gene | gene | CD52
35680625 | @GENE_CD52 | CD52 | 1818 | 4 | Gene | gene | CD52
35680625 | @GENE_CD52 | CD52 | 1911 | 4 | Gene | gene | CD52
35680625 | @GENE_IFNG | IFNG | 2019 | 9 | Gene | gene | IFN-gamma
35680625 | @GENE_TNF | TNF | 2058 | 9 | Gene | gene | TNF-alpha
35680625 | @GENE_CD52 | CD52 | 2135 | 4 | Gene | gene | CD52
35680625 | @DISEASE_Leukemia | Leukemia | 2162 | 8 | Disease | disease | leukemia
36366318 | @GENE_IFNG | IFNG | 444 | 9 | Gene | gene | IFN-gamma
36366318 | @GENE_IFNG | IFNG | 971 | 8 | Gene | gene | IFNgamma
36366318 | @GENE_CD4 | CD4 | 1215 | 3 | Gene | gene | CD4
36366318 | @GENE_CD8A | CD8A | 1228 | 3 | Gene | gene | CD8
36403042 | @DISEASE_COVID_19 | COVID-19 | 52 | 8 | Disease | disease | COVID-19
36403042 | @DISEASE_COVID_19 | COVID-19 | 125 | 24 | Disease | disease | Coronavirus disease 2019
36403042 | @DISEASE_COVID_19 | COVID-19 | 151 | 8 | Disease | disease | COVID-19
36403042 | @DISEASE_Respiratory_Insufficiency | Respiratory Insufficiency | 166 | 20 | Disease | disease | respiratory disorder
