2784466 | @GENE_CD8B1 | Cd8b1 | 44 | 9 | Gene | gene | CD8 beta-
33115945 | @DISEASE_Myocarditis | Myocarditis | 483 | 11 | Disease | disease | myocarditis
33115945 | @DISEASE_Cardiomyopathies | Cardiomyopathies | 499 | 14 | Disease | disease | cardiomyopathy
33115945 | @DISEASE_Fibrosis | Fibrosis | 515 | 19 | Disease | disease | myocardial fibrosis
33115945 | @DISEASE_Heart_Failure | Heart Failure | 536 | 13 | Disease | disease | heart failure
33115945 | @DISEASE_Mediastinal_Cyst | Mediastinal Cyst | 554 | 19 | Disease | disease | pericardial disease
33115945 | @DISEASE_Heart_Diseases | Heart Diseases | 575 | 7 | Disease | disease | Cardiac
33115945 | @DISEASE_Heart_Diseases | Heart Diseases | 628 | 16 | Disease | disease | cardiac diseases
33115945 | @DISEASE_Heart_Diseases | Heart Diseases | 687 | 16 | Disease | disease | cardiac diseases
33115945 | @DISEASE_Heart_Diseases | Heart Diseases | 826 | 7 | Disease | disease | cardiac
33115945 | @DISEASE_Cardiovascular_Diseases | Cardiovascular Diseases | 886 | 30 | Disease | disease | cardiovascular adverse effects
33115945 | @GENE_PDCD1 | Pdcd1 | 924 | 23 | Gene | gene | programmed cell death 1
33115945 | @GENE_PDCD1 | Pdcd1 | 949 | 4 | Gene | gene | PD-1
33115945 | @DISEASE_Heart_Diseases | Heart Diseases | 1036 | 7 | Disease | disease | cardiac
33115945 | @GENE_PDCD1 | Pdcd1 | 1176 | 4 | Gene | gene | PD-1
33115945 | @DISEASE_Heart_Diseases | Heart Diseases | 1227 | 7 | Disease | disease | cardiac
33115945 | @DISEASE_Heart_Diseases | Heart Diseases | 1254 | 14 | Disease | disease | cardiac injury
33115945 | @DISEASE_Heart_Diseases | Heart Diseases | 1350 | 33 | Disease | disease | cardiac senescence-related injury
33115945 | @GENE_PPP1R10 | PPP1R10 | 1575 | 60 | Gene | gene | serine/threonine-protein phosphatase 1 regulatory subunit 10
33115945 | @GENE_PPP1R10 | PPP1R10 | 1637 | 5 | Gene | gene | PNUTS
33115945 | @GENE_PDCD1 | Pdcd1 | 1703 | 4 | Gene | gene | PD-1
33115945 | @GENE_PPP1R10 | PPP1R10 | 1798 | 5 | Gene | gene | PNUTS
33115945 | @DISEASE_Heart_Diseases | Heart Diseases | 1875 | 14 | Disease | disease | cardiac injury
33115945 | @DISEASE_Neoplasms | Neoplasms | 1907 | 6 | Disease | disease | cancer
33115945 | @GENE_PDCD1 | PDCD1 | 1924 | 4 | Gene | gene | PD-1
34016721 | @DISEASE_Neoplasms | Neoplasms | 219 | 6 | Disease | disease | cancer
34016721 | @DISEASE_Neoplasms | Neoplasms | 373 | 6 | Disease | disease | cancer
34016721 | @GENE_KIR2DS2 | KIR2DS2 | 396 | 7 | Gene | gene | KIR2DS2
34016721 | @DISEASE_Neoplasms | Neoplasms | 455 | 7 | Disease | disease | cancers
34016721 | @DISEASE_Neoplasms | Neoplasms | 494 | 6 | Disease | disease | cancer
34016721 | @GENE_KIR2DS2 | KIR2DS2 | 688 | 7 | Gene | gene | KIR2DS2
34016721 | @DISEASE_Neoplasms | Neoplasms | 1030 | 6 | Disease | disease | cancer
34016721 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1099 | 24 | Disease | disease | hepatocellular carcinoma
34016721 | @GENE_KIR2DS2 | KIR2DS2 | 1291 | 7 | Gene | gene | KIR2DS2
34016721 | @GENE_ITGAM | Itgam | 1365 | 5 | Gene | gene | CD11b
34016721 | @GENE_CD27 | Cd27 | 1371 | 4 | Gene | gene | CD27
34016721 | @GENE_H3C7 | H3c7 | 1538 | 10 | Gene | gene | histone H3
34016721 | @DISEASE_Melanoma | Melanoma | 1797 | 8 | Disease | disease | melanoma
34016721 | @DISEASE_Neoplasms | Neoplasms | 1850 | 5 | Disease | disease | tumor
34016721 | @GENE_KIR2DS2 | KIR2DS2 | 1877 | 7 | Gene | gene | KIR2DS2
34016721 | @DISEASE_Neoplasms | Neoplasms | 2119 | 5 | Disease | disease | tumor
34016721 | @DISEASE_Neoplasms | Neoplasms | 2238 | 6 | Disease | disease | cancer
34686187 | @DISEASE_Neoplasms | Neoplasms | 88 | 6 | Disease | disease | cancer
34686187 | @DISEASE_Neoplasms | Neoplasms | 928 | 6 | Disease | disease | cancer
34686187 | @CHEMICAL_7_aminoactinomycin_D | 7-aminoactinomycin D | 949 | 5 | Chemical | chemical | 7-AAD
34686187 | @CHEMICAL_Cisplatin | Cisplatin | 1038 | 9 | Chemical | chemical | cisplatin
34686187 | @CHEMICAL_Cisplatin | Cisplatin | 1113 | 9 | Chemical | chemical | cisplatin
34686187 | @DISEASE_Neoplasms | Neoplasms | 1169 | 5 | Disease | disease | tumor
34686187 | @DISEASE_Neoplasms | Neoplasms | 1489 | 6 | Disease | disease | cancer
34686187 | @GENE_CD40LG | CD40LG | 1594 | 5 | Gene | gene | CD40L
34686187 | @GENE_CCR5 | CCR5 | 1619 | 4 | Gene | gene | CCR5
34686187 | @GENE_PDCD1 | PDCD1 | 1659 | 31 | Gene | gene | programmed cell death protein 1
34686187 | @GENE_PDCD1 | PDCD1 | 1691 | 4 | Gene | gene | PD-1
34686187 | @CHEMICAL_Cisplatin | Cisplatin | 1776 | 9 | Chemical | chemical | cisplatin
34686187 | @DISEASE_Ovarian_Neoplasms | Ovarian Neoplasms | 1805 | 14 | Disease | disease | ovarian cancer
34686187 | @GENE_CD274 | CD274 | 1866 | 5 | Gene | gene | PD-L1
34686187 | @GENE_HLA_C | HLA-C | 1881 | 5 | Gene | gene | HLA-C
34686187 | @DISEASE_Neoplasms | Neoplasms | 2158 | 6 | Disease | disease | cancer
34785597 | @DISEASE_Placenta_Diseases | Placenta Diseases | 130 | 16 | Disease | disease | placental damage
34785597 | @DISEASE_Abnormalities_Drug_Induced | Abnormalities Drug-Induced | 151 | 13 | Disease | disease | birth defects
34785597 | @DISEASE_Microcephaly | Microcephaly | 175 | 12 | Disease | disease | microcephaly
34785597 | @DISEASE_Zika_Virus_Infection | Zika Virus Infection | 440 | 14 | Disease | disease | ZIKV infection
34785597 | @DISEASE_Zika_Virus_Infection | Zika Virus Infection | 693 | 14 | Disease | disease | ZIKV infection
34785597 | @GENE_NCR1 | Ncr1 | 981 | 5 | Gene | gene | NKp46
34785597 | @DISEASE_Zika_Virus_Infection | Zika Virus Infection | 988 | 14 | Disease | disease | ZIKV infection
34785597 | @GENE_IFNAR1 | Ifnar1 | 1006 | 6 | Gene | gene | Ifnar1
34785597 | @DISEASE_Fetal_Growth_Retardation | Fetal Growth Retardation | 1071 | 31 | Disease | disease | intrauterine growth restriction
34785597 | @DISEASE_Infections | Infections | 1294 | 9 | Disease | disease | infection
35323192 | @DISEASE_Melanoma | Melanoma | 194 | 8 | Disease | disease | Melanoma
35323192 | @DISEASE_Kidney_Failure_Chronic | Kidney Failure Chronic | 227 | 23 | Disease | disease | End-Stage Renal Disease
35323192 | @DISEASE_Neoplasms | Neoplasms | 322 | 6 | Disease | disease | cancer
35323192 | @GENE_HLA_E | HLA-E | 681 | 6 | Gene | gene | HLA-E.
35323192 | @GENE_HLA_E | HLA-E | 720 | 5 | Gene | gene | HLA-E
35323192 | @GENE_HLA_E | HLA-E | 817 | 5 | Gene | gene | HLA-E
35323192 | @GENE_HLA_A | HLA-A | 993 | 3 | Gene | gene | HLA
35323192 | @GENE_HLA_A | HLA-A | 1103 | 5 | Gene | gene | HLA-A
35323192 | @GENE_HLA_B | HLA-B | 1113 | 5 | Gene | gene | HLA-B
35323192 | @GENE_HLA_C | HLA-C | 1127 | 5 | Gene | gene | HLA-C
35323192 | @GENE_HLA_E | HLA-E | 1144 | 5 | Gene | gene | HLA-E
35323192 | @GENE_HLA_F | HLA-F | 1163 | 5 | Gene | gene | HLA-F
35323192 | @GENE_HLA_G | HLA-G | 1173 | 5 | Gene | gene | HLA-G
35323192 | @GENE_HLA_E | HLA-E | 1315 | 5 | Gene | gene | HLA-E
35323192 | @GENE_HLA_E | HLA-E | 1367 | 5 | Gene | gene | HLA-E
35323192 | @GENE_HLA_B | HLA-B | 1377 | 5 | Gene | gene | HLA-B
35323192 | @GENE_HLA_E | HLA-E | 1396 | 5 | Gene | gene | HLA-E
35323192 | @GENE_HLA_B | HLA-B | 1403 | 5 | Gene | gene | HLA-B
35323192 | @GENE_HLA_C | HLA-C | 1414 | 5 | Gene | gene | HLA-C
35323192 | @GENE_HLA_E | HLA-E | 1434 | 5 | Gene | gene | HLA-E
35323192 | @GENE_HLA_B | HLA-B | 1453 | 5 | Gene | gene | HLA-B
35323192 | @GENE_HLA_C | HLA-C | 1464 | 5 | Gene | gene | HLA-C
35323192 | @GENE_HLA_E | HLA-E | 1484 | 5 | Gene | gene | HLA-E
35323192 | @GENE_HLA_A | HLA-A | 1491 | 5 | Gene | gene | HLA-A
35323192 | @GENE_HLA_B | HLA-B | 1498 | 5 | Gene | gene | HLA-B
35323192 | @GENE_HLA_C | HLA-C | 1509 | 5 | Gene | gene | HLA-C
35323192 | @GENE_HLA_E | HLA-E | 1656 | 5 | Gene | gene | HLA-E
35323192 | @DISEASE_Neoplasms | Neoplasms | 1835 | 6 | Disease | disease | cancer
35323192 | @GENE_HLA_E | HLA-E | 1924 | 5 | Gene | gene | HLA-E
35906236 | @DISEASE_Fetal_Growth_Retardation | Fetal Growth Retardation | 6 | 24 | Disease | disease | fetal growth restriction
35906236 | @DISEASE_Fetal_Growth_Retardation | Fetal Growth Retardation | 122 | 24 | Disease | disease | Fetal growth restriction
35906236 | @DISEASE_Fetal_Growth_Retardation | Fetal Growth Retardation | 148 | 3 | Disease | disease | FGR
35906236 | @DISEASE_Fetal_Growth_Retardation | Fetal Growth Retardation | 289 | 3 | Disease | disease | FGR
35906236 | @GENE_KIR2DL4 | KIR2DL4 | 354 | 3 | Gene | gene | KIR
35906236 | @DISEASE_Fetal_Growth_Retardation | Fetal Growth Retardation | 375 | 3 | Disease | disease | FGR
35906236 | @DISEASE_Fetal_Growth_Retardation | Fetal Growth Retardation | 779 | 3 | Disease | disease | FGR
35906236 | @DISEASE_Fetal_Growth_Retardation | Fetal Growth Retardation | 1140 | 3 | Disease | disease | FGR
37099813 | @GENE_IL15 | IL15 | 877 | 14 | Gene | gene | interleukin-15
37099813 | @DISEASE_Neoplasms | Neoplasms | 1220 | 5 | Disease | disease | tumor
38133138 | @DISEASE_Prostatic_Neoplasms | Prostatic Neoplasms | 87 | 26 | Disease | disease | Prostate Cancer Metastases
38133138 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 123 | 15 | Disease | disease | Bone metastases
38133138 | @DISEASE_Neoplasms | Neoplasms | 186 | 6 | Disease | disease | cancer
38133138 | @DISEASE_Prostatic_Neoplasms | Prostatic Neoplasms | 438 | 22 | Disease | disease | prostate cancer tumors
38133138 | @DISEASE_Neoplasms | Neoplasms | 517 | 13 | Disease | disease | tumor lesions
38133138 | @DISEASE_Neoplasms | Neoplasms | 968 | 5 | Disease | disease | tumor
8970716 | @GENE_CXCR4 | CXCR4 | 1011 | 5 | Gene | gene | fusin
8970716 | @GENE_CCR5 | CCR5 | 1017 | 7 | Gene | gene | CC-CKR5
8970716 | @GENE_CD8A | CD8A | 1040 | 3 | Gene | gene | CD8
8970716 | @GENE_CD8A | CD8A | 1133 | 3 | Gene | gene | CD8
8970716 | @GENE_CD8A | CD8A | 1400 | 3 | Gene | gene | CD8
9784381 | @GENE_PPP1R10 | PPP1R10 | 23 | 4 | Gene | gene | FB19
9784381 | @GENE_PPP1R10 | PPP1R10 | 76 | 4 | Gene | gene | FB19
9784381 | @GENE_PRR3 | PRR3 | 463 | 5 | Gene | gene | CAT56
9784381 | @GENE_PPP1R10 | PPP1R10 | 722 | 4 | Gene | gene | FB19
14673549 | @GENE_HLA_C | HLA-C | 242 | 3 | Gene | gene | MHC
14673549 | @GENE_HLA_C | HLA-C | 1077 | 3 | Gene | gene | MHC
14673549 | @GENE_100144466 | 100144466 | 1242 | 3 | Gene | gene | HCR
14673549 | @GENE_PSORS1C2 | PSORS1C2 | 1248 | 4 | Gene | gene | SPR1
14673549 | @GENE_PSORS1C1 | PSORS1C1 | 1255 | 5 | Gene | gene | SEEK1
14673549 | @GENE_CDSN | CDSN | 1263 | 4 | Gene | gene | CDSN
14673549 | @GENE_C6ORF15 | C6orf15 | 1270 | 3 | Gene | gene | STG
14673549 | @GENE_MUCL3 | MUCL3 | 1276 | 5 | Gene | gene | DPCR1
14673549 | @GENE_ERCC3 | ERCC3 | 1295 | 5 | Gene | gene | TFIIH
14673549 | @GENE_IER3 | IER3 | 1309 | 4 | Gene | gene | IER3
14673549 | @GENE_FLOT1 | FLOT1 | 1316 | 5 | Gene | gene | FLOT1
14673549 | @GENE_TUBB | TUBB | 1324 | 4 | Gene | gene | TUBB
14673549 | @GENE_NRM | NRM | 1342 | 3 | Gene | gene | NRM
14673549 | @GENE_PPP1R18 | PPP1R18 | 1348 | 8 | Gene | gene | KIAA1949
14673549 | @GENE_DHX16 | DHX16 | 1359 | 5 | Gene | gene | DDX16
14673549 | @GENE_MRPS18B | MRPS18B | 1378 | 7 | Gene | gene | MRPS18B
14673549 | @GENE_PPP1R10 | PPP1R10 | 1388 | 4 | Gene | gene | FB19
14673549 | @GENE_PRR3 | PRR3 | 1403 | 5 | Gene | gene | CAT56
14673549 | @GENE_PSORS1C1 | PSORS1C1 | 1420 | 5 | Gene | gene | SEEK1
14673549 | @GENE_MUCL3 | MUCL3 | 1430 | 5 | Gene | gene | DPCR1
14673549 | @GENE_HLA_C | HLA-C | 1635 | 5 | Gene | gene | HLA-C
14673549 | @GENE_HLA_E | HLA-E | 1645 | 5 | Gene | gene | HLA-E
18397267 | @GENE_SOCS1 | SOCS1 | 27 | 6 | Gene | gene | SOCS-1
18397267 | @DISEASE_Hepatitis_C | Hepatitis C | 103 | 33 | Disease | disease | Hepatitis C virus (HCV) infection
18397267 | @DISEASE_Autoimmune_Diseases | Autoimmune Diseases | 196 | 20 | Disease | disease | autoimmune phenomena
18397267 | @DISEASE_Chronobiology_Disorders | Chronobiology Disorders | 260 | 24 | Disease | disease | lymphocyte dysregulation
18397267 | @DISEASE_Virus_Diseases | Virus Diseases | 303 | 15 | Disease | disease | viral infection
18397267 | @GENE_C1QBP | C1QBP | 430 | 6 | Gene | gene | gC1qR.
18397267 | @GENE_C1QBP | C1QBP | 487 | 5 | Gene | gene | gC1qR
18397267 | @GENE_C1QBP | C1QBP | 646 | 5 | Gene | gene | gC1qR
18397267 | @GENE_CD69 | CD69 | 689 | 4 | Gene | gene | CD69
18397267 | @GENE_CD69 | CD69 | 737 | 4 | Gene | gene | CD69
18397267 | @GENE_IFNG | IFNG | 824 | 16 | Gene | gene | interferon-gamma
18397267 | @GENE_CD8A | CD8A | 855 | 3 | Gene | gene | CD8
18397267 | @GENE_CD86 | CD86 | 1021 | 4 | Gene | gene | CD86
18397267 | @GENE_CD86 | CD86 | 1027 | 4 | Gene | gene | B7-2
18397267 | @GENE_CD40LG | CD40LG | 1034 | 5 | Gene | gene | CD154
18397267 | @GENE_CD40LG | CD40LG | 1041 | 5 | Gene | gene | CD40L
18397267 | @GENE_CCR5 | CCR5 | 1052 | 5 | Gene | gene | CD195
18397267 | @GENE_CCR5 | CCR5 | 1059 | 4 | Gene | gene | CCR5
18397267 | @GENE_KRT20 | KRT20 | 1069 | 4 | Gene | gene | CD20
18397267 | @GENE_SOCS1 | SOCS1 | 1122 | 35 | Gene | gene | suppressor of cytokine signalling-1
18397267 | @GENE_SOCS1 | SOCS1 | 1159 | 6 | Gene | gene | SOCS-1
18397267 | @GENE_STAT1 | STAT1 | 1264 | 50 | Gene | gene | signal transducer and activator of transcription-1
18397267 | @GENE_STAT1 | STAT1 | 1316 | 5 | Gene | gene | STAT1
18397267 | @DISEASE_Chronobiology_Disorders | Chronobiology Disorders | 1564 | 24 | Disease | disease | lymphocyte dysregulation
19099086 | @GENE_FASL | Fasl | 77 | 4 | Gene | gene | FasL
19099086 | @DISEASE_Diabetes_Mellitus | Diabetes Mellitus | 132 | 8 | Disease | disease | Diabetes
19099086 | @DISEASE_Neoplasms | Neoplasms | 257 | 6 | Disease | disease | tumors
19099086 | @DISEASE_Virus_Diseases | Virus Diseases | 276 | 16 | Disease | disease | viral infections
19099086 | @GENE_FASL | Fasl | 341 | 4 | Gene | gene | FasL
19099086 | @GENE_CCR5 | Ccr5 | 347 | 5 | Gene | gene | CD195
19099086 | @DISEASE_Hypersensitivity_Delayed | Hypersensitivity Delayed | 368 | 29 | Disease | disease | delayed-type hypersensitivity
19099086 | @GENE_FASL | Fasl | 533 | 4 | Gene | gene | FasL
19099086 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 673 | 19 | Disease | disease | autoimmune diabetes
19099086 | @GENE_FASL | Fasl | 782 | 4 | Gene | gene | FasL
19099086 | @GENE_SERPINB1_PS1 | Serpinb1-ps1 | 882 | 9 | Gene | gene | ovalbumin
19099086 | @GENE_SERPINB1_PS1 | Serpinb1-ps1 | 951 | 9 | Gene | gene | ovalbumin
19099086 | @GENE_RIP | Rip | 972 | 3 | Gene | gene | RIP
19099086 | @GENE_SERPINB1_PS1 | Serpinb1-ps1 | 1023 | 9 | Gene | gene | ovalbumin
19099086 | @DISEASE_Diabetes_Mellitus | Diabetes Mellitus | 1073 | 8 | Disease | disease | diabetes
19099086 | @DISEASE_Diabetes_Mellitus | Diabetes Mellitus | 1330 | 8 | Disease | disease | Diabetes
19099086 | @GENE_FASL | Fasl | 1452 | 4 | Gene | gene | FasL
19099086 | @GENE_IFNG | Ifng | 1585 | 9 | Gene | gene | IFN-gamma
19099086 | @GENE_FASL | Fasl | 1620 | 4 | Gene | gene | FasL
19099086 | @DISEASE_Diabetes_Mellitus_Type_1 | Diabetes Mellitus Type 1 | 1795 | 19 | Disease | disease | autoimmune diabetes
19429178 | @GENE_PPP1R10 | PPP1R10 | 0 | 5 | Gene | gene | CAT53
19429178 | @GENE_HFE | HFE | 10 | 3 | Gene | gene | HFE
19429178 | @DISEASE_Alzheimer_Disease | Alzheimer Disease | 25 | 19 | Disease | disease | Alzheimer's disease
19429178 | @VARIANT_p.C282Y_HFE_human | p.C282Y | 80 | 5 | Variant | variant | C282Y
19429178 | @GENE_HFE | HFE | 86 | 3 | Gene | gene | HFE
19429178 | @DISEASE_Alzheimer_Disease | Alzheimer Disease | 100 | 19 | Disease | disease | Alzheimer's disease
19429178 | @DISEASE_Alzheimer_Disease | Alzheimer Disease | 121 | 2 | Disease | disease | AD
19429178 | @DISEASE_Alzheimer_Disease | Alzheimer Disease | 266 | 2 | Disease | disease | AD
19429178 | @GENE_HLA_C | HLA-C | 387 | 3 | Gene | gene | MHC
19429178 | @GENE_PPP1R10 | PPP1R10 | 644 | 5 | Gene | gene | CAT53
19429178 | @GENE_HLA_C | HLA-C | 727 | 5 | Gene | gene | HLA-C
19429178 | @DISEASE_Alzheimer_Disease | Alzheimer Disease | 766 | 2 | Disease | disease | AD
19429178 | @GENE_PPP1R10 | PPP1R10 | 770 | 5 | Gene | gene | CAT53
19429178 | @DISEASE_Alzheimer_Disease | Alzheimer Disease | 892 | 2 | Disease | disease | AD
19429178 | @GENE_PPP1R10 | PPP1R10 | 940 | 5 | Gene | gene | CAT53
19429178 | @DISEASE_Alzheimer_Disease | Alzheimer Disease | 974 | 2 | Disease | disease | AD
19429178 | @GENE_PPP1R10 | PPP1R10 | 1031 | 5 | Gene | gene | CAT53
19429178 | @VARIANT_p.H63D_HFE_human | p.H63D | 1064 | 4 | Variant | variant | H63D
19429178 | @VARIANT_p.C282Y_HFE_human | p.C282Y | 1070 | 5 | Variant | variant | C282Y
19429178 | @GENE_HFE | HFE | 1084 | 3 | Gene | gene | HFE
19429178 | @DISEASE_Alzheimer_Disease | Alzheimer Disease | 1174 | 2 | Disease | disease | AD
19429178 | @GENE_PPP1R10 | PPP1R10 | 1331 | 5 | Gene | gene | CAT53
19429178 | @DISEASE_Alzheimer_Disease | Alzheimer Disease | 1408 | 2 | Disease | disease | AD
19429178 | @GENE_PPP1R10 | PPP1R10 | 1527 | 5 | Gene | gene | CAT53
19429178 | @DISEASE_Alzheimer_Disease | Alzheimer Disease | 1561 | 2 | Disease | disease | AD
19429178 | @VARIANT_p.C282Y_HFE_human | p.C282Y | 1629 | 5 | Variant | variant | C282Y
19429178 | @GENE_HFE | HFE | 1635 | 3 | Gene | gene | HFE
19429178 | @DISEASE_Alzheimer_Disease | Alzheimer Disease | 1653 | 2 | Disease | disease | AD
19429178 | @DISEASE_Neurodegenerative_Diseases | Neurodegenerative Diseases | 1727 | 17 | Disease | disease | neurodegeneration
21937852 | @DISEASE_Obesity | Obesity | 58 | 7 | Disease | disease | obesity
21937852 | @DISEASE_Obesity | Obesity | 211 | 7 | Disease | disease | obesity
21937852 | @DISEASE_Obesity_Metabolically_Benign | Obesity Metabolically Benign | 392 | 31 | Disease | disease | obesity and metabolism syndrome
21937852 | @CHEMICAL_Triglycerides | Triglycerides | 563 | 12 | Chemical | chemical | triglyceride
21937852 | @CHEMICAL_Triglycerides | Triglycerides | 577 | 2 | Chemical | chemical | TG
21937852 | @GENE_LEP | Lep | 582 | 6 | Gene | gene | leptin
21937852 | @CHEMICAL_Triglycerides | Triglycerides | 677 | 2 | Chemical | chemical | TG
21937852 | @CHEMICAL_Bile_Acids_and_Salts | Bile Acids and Salts | 699 | 9 | Chemical | chemical | bile acid
21937852 | @CHEMICAL_Cholesterol | Cholesterol | 762 | 11 | Chemical | chemical | cholesterol
21937852 | @DISEASE_Metabolic_Syndrome | Metabolic Syndrome | 830 | 18 | Disease | disease | metabolic syndrome
21937852 | @GENE_PPP1R10 | Ppp1r10 | 919 | 7 | Gene | gene | PPP1R10
21937852 | @GENE_RORC | Rorc | 928 | 4 | Gene | gene | RORC
21937852 | @GENE_NAMPT | Nampt | 938 | 5 | Gene | gene | PBEF1
21937852 | @GENE_DUSP1 | Dusp1 | 972 | 5 | Gene | gene | DUSP1
21937852 | @GENE_INSIG2 | Insig2 | 979 | 6 | Gene | gene | INSIG2
21937852 | @GENE_SERPINA12 | Serpina12 | 991 | 9 | Gene | gene | SERPINA12
21937852 | @CHEMICAL_Fatty_Acids | Fatty Acids | 1096 | 10 | Chemical | chemical | fatty acid
21937852 | @CHEMICAL_Lipids | Lipids | 1139 | 5 | Chemical | chemical | lipid
21937852 | @GENE_PPARG | Pparg | 1244 | 9 | Gene | gene | PPARgamma
21937852 | @GENE_DGAT1 | Dgat1 | 1265 | 5 | Gene | gene | DGAT1
21937852 | @GENE_PNPLA2 | Pnpla2 | 1276 | 4 | Gene | gene | ATGL
22006066 | @GENE_HLA_A | HLA-A | 0 | 3 | Gene | gene | HLA
22006066 | @DISEASE_Arthritis_Psoriatic | Arthritis Psoriatic | 49 | 19 | Disease | disease | psoriatic arthritis
22006066 | @DISEASE_Psoriasis | Psoriasis | 80 | 9 | Disease | disease | psoriasis
22006066 | @DISEASE_Arthritis_Psoriatic | Arthritis Psoriatic | 144 | 19 | Disease | disease | psoriatic arthritis
22006066 | @DISEASE_Psoriasis | Psoriasis | 238 | 9 | Disease | disease | psoriasis
22006066 | @GENE_HLA_C | HLA-C | 412 | 32 | Gene | gene | major histocompatibility complex
22006066 | @GENE_HLA_C | HLA-C | 446 | 3 | Gene | gene | MHC
22006066 | @DISEASE_Arthritis_Psoriatic | Arthritis Psoriatic | 454 | 19 | Disease | disease | psoriatic arthritis
22006066 | @DISEASE_Psoriasis | Psoriasis | 507 | 9 | Disease | disease | psoriasis
22006066 | @GENE_HLA_C | HLA-C | 533 | 3 | Gene | gene | MHC
22006066 | @DISEASE_Arthritis_Psoriatic | Arthritis Psoriatic | 584 | 19 | Disease | disease | psoriatic arthritis
22006066 | @GENE_HLA_A | HLA-A | 763 | 3 | Gene | gene | HLA
22006066 | @GENE_HLA_B | HLA-B | 803 | 5 | Gene | gene | HLA-B
22006066 | @GENE_HLA_C | HLA-C | 813 | 5 | Gene | gene | HLA-C
22006066 | @DISEASE_Arthritis_Psoriatic | Arthritis Psoriatic | 883 | 19 | Disease | disease | psoriatic arthritis
22006066 | @DISEASE_Psoriasis | Psoriasis | 966 | 9 | Disease | disease | psoriasis
22006066 | @GENE_MRAP | MRAP | 1046 | 4 | Gene | gene | B*27
22006066 | @DISEASE_Arthritis_Psoriatic | Arthritis Psoriatic | 1124 | 19 | Disease | disease | psoriatic arthritis
22006066 | @DISEASE_Psoriasis | Psoriasis | 1167 | 9 | Disease | disease | psoriasis
22006066 | @GENE_MRAP | MRAP | 1250 | 4 | Gene | gene | B*27
22006066 | @DISEASE_Musculoskeletal_Diseases | Musculoskeletal Diseases | 1309 | 32 | Disease | disease | skin and musculoskeletal disease
22006066 | @DISEASE_Arthritis_Psoriatic | Arthritis Psoriatic | 1491 | 19 | Disease | disease | psoriatic arthritis
22006066 | @GENE_MRAP | MRAP | 1633 | 4 | Gene | gene | B*27
22006066 | @DISEASE_Psoriasis | Psoriasis | 1730 | 9 | Disease | disease | psoriasis
22006066 | @GENE_HLA_C | HLA-C | 1779 | 3 | Gene | gene | MHC
22006066 | @DISEASE_Psoriasis | Psoriasis | 1822 | 9 | Disease | disease | psoriasis
22006066 | @DISEASE_Skin_Diseases | Skin Diseases | 1887 | 12 | Disease | disease | skin disease
22006066 | @GENE_HLA_B | HLA-B | 2028 | 5 | Gene | gene | HLA-B
22006066 | @GENE_MRAP | MRAP | 2051 | 4 | Gene | gene | B*27
22006066 | @DISEASE_Musculoskeletal_Diseases | Musculoskeletal Diseases | 2097 | 27 | Disease | disease | musculoskeletal involvement
22006066 | @DISEASE_Skin_Diseases | Skin Diseases | 2180 | 12 | Disease | disease | skin disease
22404248 | @DISEASE_Lichen_Planus_Oral | Lichen Planus Oral | 123 | 18 | Disease | disease | oral lichen planus
22404248 | @GENE_CD8A | CD8A | 230 | 3 | Gene | gene | CD8
22404248 | @GENE_CD40 | CD40 | 234 | 4 | Gene | gene | CD40
22404248 | @GENE_CD8A | CD8A | 244 | 3 | Gene | gene | CD8
22404248 | @GENE_CD40LG | CD40LG | 248 | 5 | Gene | gene | CD154
22404248 | @GENE_CD8A | CD8A | 306 | 3 | Gene | gene | CD8
22404248 | @GENE_CXCR4 | CXCR4 | 310 | 5 | Gene | gene | CD184
22404248 | @GENE_CD8A | CD8A | 321 | 3 | Gene | gene | CD8
22404248 | @GENE_CCR5 | CCR5 | 325 | 5 | Gene | gene | CD195
22404248 | @GENE_CD8A | CD8A | 386 | 3 | Gene | gene | CD8
22404248 | @GENE_CTLA4 | CTLA4 | 390 | 5 | Gene | gene | CD152
22404248 | @GENE_GZMB | GZMB | 746 | 10 | Gene | gene | granzyme-B
22404248 | @GENE_CD8A | CD8A | 759 | 3 | Gene | gene | CD8
22404248 | @GENE_CD8A | CD8A | 765 | 3 | Gene | gene | CD8
22404248 | @GENE_CD40 | CD40 | 769 | 4 | Gene | gene | CD40
22404248 | @GENE_CD8A | CD8A | 776 | 3 | Gene | gene | CD8
22404248 | @GENE_CTLA4 | CTLA4 | 780 | 5 | Gene | gene | CD152
22404248 | @GENE_CTLA4 | CTLA4 | 788 | 6 | Gene | gene | CTLA-4
22404248 | @GENE_CD8A | CD8A | 797 | 3 | Gene | gene | CD8
22404248 | @GENE_CD40LG | CD40LG | 801 | 5 | Gene | gene | CD154
