2840678 | @GENE_CXCR4 | CXCR4 | 150 | 5 | Gene | gene | LCR-1
36656967 | @GENE_TRP53_PS | Trp53-ps | 1944 | 3 | Gene | gene | p53
36656967 | @DISEASE_Reperfusion_Injury | Reperfusion Injury | 2034 | 18 | Disease | disease | cardiac I/R injury
36656967 | @GENE_PPP1R13B | Ppp1r13b | 2108 | 5 | Gene | gene | ASPP1
36656967 | @GENE_PPP1R13B | Ppp1r13b | 2141 | 5 | Gene | gene | ASPP1
36656967 | @GENE_TRP53_PS | Trp53-ps | 2151 | 3 | Gene | gene | p53
36656967 | @DISEASE_Reperfusion_Injury | Reperfusion Injury | 2239 | 18 | Disease | disease | cardiac I/R injury
36678502 | @GENE_TNF | TNF | 29 | 9 | Gene | gene | TNF-alpha
36678502 | @GENE_NFKB1 | NFKB1 | 105 | 9 | Gene | gene | NF-kappaB
36678502 | @DISEASE_Inflammation | Inflammation | 142 | 21 | Disease | disease | Synovial inflammation
36678502 | @DISEASE_Liver_Cirrhosis_Biliary | Liver Cirrhosis Biliary | 188 | 17 | Disease | disease | joint destruction
36678502 | @DISEASE_Pain | Pain | 210 | 4 | Disease | disease | pain
36678502 | @DISEASE_Osteoarthritis | Osteoarthritis | 218 | 14 | Disease | disease | osteoarthritis
36678502 | @DISEASE_Osteoarthritis | Osteoarthritis | 234 | 2 | Disease | disease | OA
36678502 | @GENE_NFKB1 | NFKB1 | 243 | 9 | Gene | gene | NF-kappaB
36678502 | @DISEASE_Inflammation | Inflammation | 292 | 12 | Disease | disease | inflammatory
36678502 | @DISEASE_Osteoarthritis | Osteoarthritis | 333 | 2 | Disease | disease | OA
36678502 | @GENE_NFKB1 | NFKB1 | 487 | 9 | Gene | gene | NF-kappaB
36678502 | @DISEASE_Neoplasms | Neoplasms | 511 | 6 | Disease | disease | cancer
36678502 | @GENE_NFKB1 | NFKB1 | 610 | 9 | Gene | gene | NF-kappaB
36678502 | @GENE_TNF | TNF | 691 | 9 | Gene | gene | TNF-alpha
36678502 | @DISEASE_Inflammation | Inflammation | 709 | 12 | Disease | disease | inflammatory
36678502 | @GENE_RELA | RELA | 861 | 3 | Gene | gene | p65
36678502 | @GENE_MAPK14 | MAPK14 | 869 | 3 | Gene | gene | p38
36678502 | @GENE_KPNA3 | KPNA3 | 891 | 25 | Gene | gene | importin alpha3 and beta1
36678502 | @GENE_TNF | TNF | 986 | 9 | Gene | gene | TNF-alpha
36678502 | @GENE_TNF | TNF | 1104 | 9 | Gene | gene | TNF-alpha
36678502 | @GENE_IL1A | IL1A | 1262 | 4 | Gene | gene | IL1A
36678502 | @GENE_IL1B | IL1B | 1268 | 4 | Gene | gene | IL1B
36678502 | @GENE_IL6 | IL6 | 1274 | 3 | Gene | gene | IL6
36678502 | @GENE_CXCL8 | CXCL8 | 1279 | 3 | Gene | gene | IL8
36678502 | @GENE_CCL2 | CCL2 | 1300 | 4 | Gene | gene | CCL2
36678502 | @GENE_CCL3 | CCL3 | 1306 | 4 | Gene | gene | CCL3
36678502 | @GENE_CCL5 | CCL5 | 1312 | 4 | Gene | gene | CCL5
36678502 | @GENE_CCL20 | CCL20 | 1318 | 5 | Gene | gene | CCL20
36678502 | @GENE_CXCL9 | CXCL9 | 1325 | 13 | Gene | gene | CXCL9, 10, 11
36678502 | @GENE_TNF | TNF | 1522 | 3 | Gene | gene | TNF
36678502 | @GENE_NFKB1 | NFKB1 | 1545 | 9 | Gene | gene | NF-kappaB
36678502 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 1578 | 20 | Disease | disease | rheumatoid arthritis
36678502 | @GENE_IL1B | IL1B | 1613 | 4 | Gene | gene | IL1B
36678502 | @GENE_IL6 | IL6 | 1619 | 3 | Gene | gene | IL6
36678502 | @GENE_CXCL8 | CXCL8 | 1627 | 3 | Gene | gene | IL8
36678502 | @GENE_IL6 | IL6 | 1651 | 4 | Gene | gene | IL-6
36678502 | @GENE_CXCL8 | CXCL8 | 1660 | 4 | Gene | gene | IL-8
36678502 | @GENE_RELA | RELA | 1728 | 3 | Gene | gene | p65
36678502 | @GENE_MAPK14 | MAPK14 | 1803 | 3 | Gene | gene | p38
36678502 | @GENE_TNF | TNF | 1839 | 9 | Gene | gene | TNF-alpha
36678502 | @DISEASE_Inflammation | Inflammation | 1858 | 12 | Disease | disease | inflammatory
36678502 | @GENE_RELA | RELA | 1910 | 3 | Gene | gene | p65
36678502 | @DISEASE_Osteoarthritis | Osteoarthritis | 2018 | 2 | Disease | disease | OA
36678502 | @DISEASE_Inflammation | Inflammation | 2037 | 12 | Disease | disease | inflammatory
36678502 | @GENE_NFKB1 | NFKB1 | 2094 | 9 | Gene | gene | NF-kappaB
37517693 | @DISEASE_Hepatitis_B | Hepatitis B | 261 | 33 | Disease | disease | Hepatitis B Virus (HBV) infection
37517693 | @GENE_KPNA1 | KPNA1 | 402 | 19 | Gene | gene | importin alpha/beta
37676567 | @CHEMICAL_Salts | Salts | 41 | 4 | Chemical | chemical | salt
37676567 | @CHEMICAL_Salts | Salts | 324 | 4 | Chemical | chemical | salt
37676567 | @CHEMICAL_Salts | Salts | 531 | 4 | Chemical | chemical | salt
37676567 | @CHEMICAL_Salts | Salts | 666 | 4 | Chemical | chemical | salt
37676567 | @CHEMICAL_Cellulose | Cellulose | 712 | 9 | Chemical | chemical | cellulose
37676567 | @CHEMICAL_Pectins | Pectins | 726 | 6 | Chemical | chemical | pectin
37676567 | @CHEMICAL_Lignin | Lignin | 742 | 6 | Chemical | chemical | lignin
37676567 | @GENE_IMPA_1 | IMPA-1 | 992 | 5 | Gene | gene | IMPA1
37676567 | @GENE_IMPA_2 | IMPA-2 | 1002 | 5 | Gene | gene | IMPA2
37676567 | @GENE_IMPA_1 | IMPA-1 | 1078 | 5 | Gene | gene | impa1
37676567 | @GENE_IMPA_2 | IMPA-2 | 1084 | 5 | Gene | gene | impa2
37676567 | @CHEMICAL_Salts | Salts | 1147 | 4 | Chemical | chemical | salt
37676567 | @CHEMICAL_Salts | Salts | 1206 | 4 | Chemical | chemical | salt
37792911 | @GENE_MAPK3 | Mapk3 | 8 | 6 | Gene | gene | ERK1/2
37792911 | @GENE_KPNA2 | Kpna2 | 81 | 14 | Gene | gene | Importinalpha1
37792911 | @GENE_KPNA2 | Kpna2 | 96 | 5 | Gene | gene | KPNA2
37792911 | @DISEASE_Neurodegenerative_Diseases | Neurodegenerative Diseases | 184 | 17 | Disease | disease | neurodegeneration
37792911 | @DISEASE_Cognition_Disorders | Cognition Disorders | 206 | 17 | Disease | disease | cognitive decline
37792911 | @GENE_MAPK1 | Mapk1 | 287 | 3 | Gene | gene | ERK
37792911 | @GENE_MAPK1 | Mapk1 | 383 | 3 | Gene | gene | ERK
37792911 | @GENE_MAPK1 | Mapk1 | 476 | 3 | Gene | gene | ERK
37792911 | @GENE_MAPK3 | Mapk3 | 624 | 4 | Gene | gene | ERK1
37792911 | @GENE_KPNA2 | Kpna2 | 645 | 14 | Gene | gene | importinalpha1
37792911 | @GENE_KPNA2 | KPNA2 | 660 | 5 | Gene | gene | KPNA2
37792911 | @GENE_MAPK1 | Mapk1 | 671 | 4 | Gene | gene | ERK2
37792911 | @GENE_MAPK3 | Mapk3 | 689 | 6 | Gene | gene | ERK1/2
37792911 | @GENE_MAPK1 | Mapk1 | 739 | 3 | Gene | gene | ERK
37792911 | @DISEASE_Huntington_Disease | Huntington Disease | 832 | 12 | Disease | disease | Huntington's
37792911 | @DISEASE_Huntington_Disease | Huntington Disease | 846 | 2 | Disease | disease | HD
37792911 | @DISEASE_Alzheimer_Disease | Alzheimer Disease | 851 | 11 | Disease | disease | Alzheimer's
37792911 | @DISEASE_Alzheimer_Disease | Alzheimer Disease | 864 | 2 | Disease | disease | AD
37792911 | @DISEASE_Parkinson_Disease | Parkinson Disease | 873 | 24 | Disease | disease | Parkinson's (PD) disease
37792911 | @GENE_MAPK1 | MAPK1 | 912 | 3 | Gene | gene | ERK
37792911 | @DISEASE_Huntington_Disease | Huntington Disease | 955 | 2 | Disease | disease | HD
37792911 | @GENE_MAPK1 | MAPK1 | 1002 | 3 | Gene | gene | ERK
37792911 | @DISEASE_Cognition_Disorders | Cognition Disorders | 1108 | 21 | Disease | disease | cognitive impairments
37792911 | @DISEASE_Alzheimer_Disease | Alzheimer Disease | 1133 | 2 | Disease | disease | AD
37792911 | @DISEASE_Huntington_Disease | Huntington Disease | 1140 | 2 | Disease | disease | HD
37792911 | @DISEASE_Neurodegenerative_Diseases | Neurodegenerative Diseases | 1207 | 27 | Disease | disease | neurodegenerative disorders
37792911 | @GENE_KPNA2 | Kpna2 | 1314 | 5 | Gene | gene | KPNA2
37792911 | @GENE_MAPK3 | Mapk3 | 1320 | 6 | Gene | gene | ERK1/2
37823646 | @CHEMICAL_4_octyl_itaconate | 4-octyl itaconate | 0 | 17 | Chemical | chemical | 4-Octyl itaconate
37823646 | @GENE_XPO1 | XPO1 | 90 | 4 | Gene | gene | CRM1
37823646 | @CHEMICAL_itaconic_acid | itaconic acid | 227 | 9 | Chemical | chemical | itaconate
37823646 | @CHEMICAL_4_octyl_itaconate | 4-octyl itaconate | 248 | 17 | Chemical | chemical | 4-octyl itaconate
37823646 | @CHEMICAL_4_octyl_itaconate | 4-octyl itaconate | 267 | 4 | Chemical | chemical | 4-OI
37823646 | @CHEMICAL_4_octyl_itaconate | 4-octyl itaconate | 351 | 4 | Chemical | chemical | 4-OI
37823646 | @GENE_XPO1 | XPO1 | 631 | 4 | Gene | gene | CRM1
37823646 | @GENE_XPO1 | XPO1 | 652 | 10 | Gene | gene | exportin 1
37823646 | @GENE_XPO1 | XPO1 | 664 | 4 | Gene | gene | XPO1
37823646 | @CHEMICAL_4_octyl_itaconate | 4-octyl itaconate | 728 | 4 | Chemical | chemical | 4-OI
37823646 | @GENE_XPO1 | XPO1 | 758 | 4 | Gene | gene | CRM1
37823646 | @GENE_XPO1 | XPO1 | 891 | 4 | Gene | gene | CRM1
37823646 | @GENE_TP53 | TP53 | 903 | 3 | Gene | gene | p53
37823646 | @GENE_RELA | RELA | 911 | 3 | Gene | gene | p65
37823646 | @GENE_XPO1 | XPO1 | 1017 | 4 | Gene | gene | CRM1
37823646 | @CHEMICAL_4_octyl_itaconate | 4-octyl itaconate | 1034 | 4 | Chemical | chemical | 4-OI
37823646 | @CHEMICAL_Cysteine | Cysteine | 1054 | 8 | Chemical | chemical | cysteine
37823646 | @GENE_XPO1 | XPO1 | 1094 | 4 | Gene | gene | CRM1
37823646 | @GENE_XPO1 | XPO1 | 1254 | 4 | Gene | gene | CRM1
37823646 | @CHEMICAL_4_octyl_itaconate | 4-octyl itaconate | 1406 | 4 | Chemical | chemical | 4-OI
37823646 | @GENE_XPO1 | XPO1 | 1414 | 4 | Gene | gene | CRM1
37823646 | @CHEMICAL_4_octyl_itaconate | 4-octyl itaconate | 1488 | 4 | Chemical | chemical | 4-OI
37823646 | @GENE_XPO1 | XPO1 | 1543 | 4 | Gene | gene | CRM1
37823646 | @DISEASE_Inflammation | Inflammation | 1632 | 12 | Disease | disease | inflammatory
37823646 | @CHEMICAL_4_octyl_itaconate | 4-octyl itaconate | 1892 | 17 | Chemical | chemical | 4-octyl itaconate
37823646 | @CHEMICAL_4_octyl_itaconate | 4-octyl itaconate | 1911 | 4 | Chemical | chemical | 4-OI
37823646 | @CHEMICAL_itaconic_acid | itaconic acid | 1934 | 9 | Chemical | chemical | itaconate
37823646 | @CHEMICAL_4_octyl_itaconate | 4-octyl itaconate | 2027 | 4 | Chemical | chemical | 4-OI
37823646 | @GENE_XPO1 | XPO1 | 2076 | 4 | Gene | gene | CRM1
37823646 | @CHEMICAL_4_octyl_itaconate | 4-octyl itaconate | 2426 | 4 | Chemical | chemical | 4-OI
37823646 | @DISEASE_Inflammation | Inflammation | 2463 | 12 | Disease | disease | inflammatory
38450276 | @DISEASE_Tuberculosis_Multidrug_Resistant | Tuberculosis Multidrug-Resistant | 16 | 6 | Disease | disease | MDR-TB
38450276 | @DISEASE_COVID_19 | COVID-19 | 38 | 8 | Disease | disease | COVID-19
38450276 | @DISEASE_Tuberculosis_Multidrug_Resistant | Tuberculosis Multidrug-Resistant | 73 | 6 | Disease | disease | MDR-TB
38450276 | @DISEASE_COVID_19 | COVID-19 | 146 | 24 | Disease | disease | coronavirus disease 2019
38450276 | @DISEASE_COVID_19 | COVID-19 | 172 | 8 | Disease | disease | COVID-19
38450276 | @DISEASE_Tuberculosis | Tuberculosis | 204 | 12 | Disease | disease | tuberculosis
38450276 | @DISEASE_Tuberculosis | Tuberculosis | 218 | 2 | Disease | disease | TB
38450276 | @DISEASE_Tuberculosis_Multidrug_Resistant | Tuberculosis Multidrug-Resistant | 293 | 35 | Disease | disease | multi-drugs-resistance tuberculosis
38450276 | @DISEASE_Tuberculosis_Multidrug_Resistant | Tuberculosis Multidrug-Resistant | 330 | 6 | Disease | disease | MDR-TB
38450276 | @DISEASE_Tuberculosis_Multidrug_Resistant | Tuberculosis Multidrug-Resistant | 450 | 6 | Disease | disease | MDR-TB
38450276 | @DISEASE_COVID_19 | COVID-19 | 493 | 8 | Disease | disease | COVID-19
38450276 | @DISEASE_Tuberculosis_Multidrug_Resistant | Tuberculosis Multidrug-Resistant | 514 | 6 | Disease | disease | MDR-TB
38450276 | @DISEASE_Tuberculosis_Multidrug_Resistant | Tuberculosis Multidrug-Resistant | 962 | 6 | Disease | disease | MDR-TB
38450276 | @DISEASE_Tuberculosis | Tuberculosis | 1208 | 2 | Disease | disease | TB
38450276 | @DISEASE_Diabetes_Mellitus | Diabetes Mellitus | 1239 | 8 | Disease | disease | diabetes
38450276 | @DISEASE_Tuberculosis_Multidrug_Resistant | Tuberculosis Multidrug-Resistant | 1353 | 6 | Disease | disease | MDR-TB
38450276 | @DISEASE_COVID_19 | COVID-19 | 1367 | 8 | Disease | disease | COVID-19
38450276 | @DISEASE_Tuberculosis_Multidrug_Resistant | Tuberculosis Multidrug-Resistant | 1413 | 6 | Disease | disease | MDR-TB
38450276 | @DISEASE_COVID_19 | COVID-19 | 1610 | 8 | Disease | disease | COVID-19
38450276 | @DISEASE_Tuberculosis_Multidrug_Resistant | Tuberculosis Multidrug-Resistant | 1665 | 6 | Disease | disease | MDR-TB
38450336 | @DISEASE_COVID_19 | COVID-19 | 73 | 8 | Disease | disease | COVID-19
38450336 | @DISEASE_COVID_19 | COVID-19 | 341 | 24 | Disease | disease | coronavirus disease 2019
38450336 | @DISEASE_COVID_19 | COVID-19 | 367 | 8 | Disease | disease | COVID-19
38450336 | @DISEASE_COVID_19 | COVID-19 | 466 | 8 | Disease | disease | COVID-19
38450336 | @DISEASE_COVID_19 | COVID-19 | 621 | 8 | Disease | disease | COVID-19
38450336 | @DISEASE_COVID_19 | COVID-19 | 809 | 8 | Disease | disease | COVID-19
38450336 | @DISEASE_COVID_19 | COVID-19 | 1027 | 8 | Disease | disease | COVID-19
38450336 | @CHEMICAL_Cefazolin | Cefazolin | 1229 | 10 | Chemical | chemical | cefazoline
38450336 | @CHEMICAL_Azithromycin | Azithromycin | 1327 | 12 | Chemical | chemical | Azithromycin
38450336 | @CHEMICAL_Levofloxacin | Levofloxacin | 1379 | 12 | Chemical | chemical | levofloxacin
38450336 | @DISEASE_COVID_19 | COVID-19 | 1510 | 8 | Disease | disease | COVID-19
38450336 | @DISEASE_Sepsis | Sepsis | 1546 | 6 | Disease | disease | sepsis
38450336 | @DISEASE_Lung_Diseases | Lung Diseases | 1565 | 17 | Disease | disease | pulmonary disease
38450336 | @DISEASE_COVID_19 | COVID-19 | 1625 | 8 | Disease | disease | COVID-19
38450336 | @DISEASE_COVID_19 | COVID-19 | 1984 | 8 | Disease | disease | COVID-19
38455620 | @DISEASE_COVID_19 | COVID-19 | 35 | 8 | Disease | disease | COVID-19
38455620 | @DISEASE_COVID_19 | COVID-19 | 147 | 24 | Disease | disease | coronavirus disease 2019
38455620 | @DISEASE_COVID_19 | COVID-19 | 173 | 8 | Disease | disease | COVID-19
38455620 | @DISEASE_Death | Death | 192 | 4 | Disease | disease | died
38455620 | @DISEASE_COVID_19 | COVID-19 | 486 | 8 | Disease | disease | COVID-19
38455620 | @DISEASE_COVID_19 | COVID-19 | 577 | 8 | Disease | disease | COVID-19
38455620 | @DISEASE_Death | Death | 811 | 5 | Disease | disease | death
38455620 | @DISEASE_COVID_19 | COVID-19 | 996 | 8 | Disease | disease | COVID-19
38455620 | @DISEASE_Death | Death | 1018 | 4 | Disease | disease | died
38455620 | @DISEASE_Pulmonary_Disease_Chronic_Obstructive | Pulmonary Disease Chronic Obstructive | 1215 | 20 | Disease | disease | Chronic lung disease
38455620 | @DISEASE_Respiratory_Tract_Diseases | Respiratory Tract Diseases | 1288 | 19 | Disease | disease | respiratory disease
38455620 | @DISEASE_Heart_Diseases | Heart Diseases | 1320 | 13 | Disease | disease | heart disease
38455620 | @DISEASE_COVID_19 | COVID-19 | 1575 | 8 | Disease | disease | COVID-19
38455620 | @DISEASE_COVID_19 | COVID-19 | 1779 | 8 | Disease | disease | COVID-19
38621233 | @DISEASE_COVID_19 | COVID-19 | 171 | 8 | Disease | disease | COVID-19
38621233 | @DISEASE_COVID_19 | COVID-19 | 481 | 8 | Disease | disease | COVID-19
38621233 | @DISEASE_COVID_19 | COVID-19 | 669 | 8 | Disease | disease | COVID-19
38621233 | @DISEASE_COVID_19 | COVID-19 | 1660 | 8 | Disease | disease | COVID-19
23146225 | @CHEMICAL_darifenacin | darifenacin | 70 | 24 | Chemical | chemical | darifenacin hydrobromide
23146225 | @CHEMICAL_darifenacin | darifenacin | 316 | 24 | Chemical | chemical | darifenacin hydrobromide
23146225 | @CHEMICAL_darifenacin | darifenacin | 342 | 3 | Chemical | chemical | DFN
23146225 | @CHEMICAL_darifenacin | darifenacin | 1591 | 3 | Chemical | chemical | DFN
23146225 | @CHEMICAL_darifenacin | darifenacin | 1925 | 3 | Chemical | chemical | DFN
26816005 | @GENE_DUX4 | DUX4 | 33 | 4 | Gene | gene | DUX4
26816005 | @GENE_DUX4L9 | DUX4L9 | 42 | 5 | Gene | gene | DUX4c
26816005 | @GENE_DUX4 | DUX4 | 281 | 4 | Gene | gene | DUX4
26816005 | @DISEASE_Muscular_Dystrophy_Facioscapulohumeral | Muscular Dystrophy Facioscapulohumeral | 329 | 38 | Disease | disease | facioscapulohumeral muscular dystrophy
26816005 | @DISEASE_Muscular_Dystrophy_Facioscapulohumeral | Muscular Dystrophy Facioscapulohumeral | 369 | 4 | Disease | disease | FSHD
26816005 | @GENE_DUX4 | DUX4 | 497 | 4 | Gene | gene | DUX4
26816005 | @GENE_DUX4 | DUX4 | 544 | 4 | Gene | gene | DUX4
26816005 | @GENE_DUX4L9 | DUX4L9 | 550 | 5 | Gene | gene | DUX4c
26816005 | @GENE_DUX4 | DUX4 | 579 | 4 | Gene | gene | DUX4
26816005 | @GENE_DUX1 | DUX1 | 640 | 4 | Gene | gene | DUX1
26816005 | @GENE_DUX4 | DUX4 | 854 | 4 | Gene | gene | DUX4
26816005 | @GENE_DUX4L9 | DUX4L9 | 860 | 5 | Gene | gene | DUX4c
26816005 | @GENE_DUX1 | DUX1 | 870 | 4 | Gene | gene | DUX1
26816005 | @GENE_DES | DES | 919 | 6 | Gene | gene | desmin
26816005 | @GENE_DES | DES | 973 | 6 | Gene | gene | Desmin
26816005 | @GENE_LMCD1 | LMCD1 | 1227 | 5 | Gene | gene | LMCD1
26816005 | @GENE_DUX4 | DUX4 | 1284 | 4 | Gene | gene | DUX4
26816005 | @GENE_DUX4 | DUX4 | 1319 | 4 | Gene | gene | DUX4
26816005 | @GENE_DUX4L9 | DUX4L9 | 1327 | 5 | Gene | gene | DUX4c
26816005 | @GENE_DUX4 | DUX4 | 1419 | 4 | Gene | gene | DUX4
26816005 | @GENE_DUX4L9 | DUX4L9 | 1424 | 5 | Gene | gene | DUX4c
26816005 | @GENE_DUX4 | DUX4 | 1583 | 7 | Gene | gene | DUX4/4c
26816005 | @GENE_C1QBP | C1QBP | 1637 | 5 | Gene | gene | C1QBP
26816005 | @GENE_SRSF9 | SRSF9 | 1644 | 5 | Gene | gene | SRSF9
26816005 | @GENE_RBM3 | RBM3 | 1651 | 4 | Gene | gene | RBM3
26816005 | @GENE_FUS | FUS | 1657 | 7 | Gene | gene | FUS/TLS
26816005 | @GENE_SFPQ | SFPQ | 1669 | 4 | Gene | gene | SFPQ
26816005 | @GENE_FUS | FUS | 1726 | 3 | Gene | gene | FUS
26816005 | @GENE_SFPQ | SFPQ | 1734 | 4 | Gene | gene | SFPQ
26816005 | @GENE_DUX4 | DUX4 | 1925 | 4 | Gene | gene | DUX4
26816005 | @GENE_DUX4L9 | DUX4L9 | 1930 | 5 | Gene | gene | DUX4c
26816005 | @CHEMICAL_DAPI | DAPI | 2024 | 4 | Chemical | chemical | DAPI
26816005 | @GENE_DUX4 | DUX4 | 2203 | 4 | Gene | gene | DUX4
26816005 | @GENE_DUX4L9 | DUX4L9 | 2211 | 5 | Gene | gene | DUX4c
26816005 | @GENE_DUX4 | DUX4 | 2379 | 7 | Gene | gene | DUX4/4c
26816005 | @GENE_DUX4L9 | DUX4L9 | 2605 | 5 | Gene | gene | DUX4c
29248968 | @GENE_HLA_DQA1 | HLA-DQA1 | 180 | 10 | Gene | gene | DQ alpha 1
29248968 | @GENE_CD68 | CD68 | 858 | 4 | Gene | gene | CD68
29248968 | @GENE_KRT20 | KRT20 | 950 | 4 | Gene | gene | CD20
29248968 | @GENE_CD68 | CD68 | 1044 | 4 | Gene | gene | CD68
29248968 | @GENE_ITGAX | ITGAX | 1053 | 5 | Gene | gene | CD11c
29248968 | @GENE_HLA_DQA1 | HLA-DQA1 | 1137 | 7 | Gene | gene | HLA-DQA
29248968 | @GENE_CD8B | CD8B | 1158 | 4 | Gene | gene | CD8B
29248968 | @GENE_CD8A | CD8A | 1169 | 3 | Gene | gene | CD8
29248968 | @GENE_CD40LG | CD40LG | 1270 | 5 | Gene | gene | CD154
29248968 | @GENE_CD4 | CD4 | 1282 | 3 | Gene | gene | CD4
29248968 | @GENE_FOXP3 | FOXP3 | 1405 | 5 | Gene | gene | FOXP3
29248968 | @GENE_CD274 | CD274 | 1479 | 5 | Gene | gene | PD-L1
30683885 | @GENE_FGL2 | FGL2 | 0 | 4 | Gene | gene | FGL2
30683885 | @DISEASE_Neoplasms | Neoplasms | 14 | 5 | Disease | disease | tumor
30683885 | @GENE_ITGAE | ITGAE | 58 | 5 | Gene | gene | CD103
30683885 | @DISEASE_Neoplasms | Neoplasms | 155 | 5 | Disease | disease | tumor
30683885 | @DISEASE_Brain_Neoplasms | Brain Neoplasms | 182 | 11 | Disease | disease | brain tumor
30683885 | @GENE_FGL2 | FGL2 | 225 | 25 | Gene | gene | fibrinogen-like protein 2
30683885 | @GENE_FGL2 | FGL2 | 252 | 4 | Gene | gene | FGL2
30683885 | @DISEASE_Glioma | Glioma | 281 | 6 | Disease | disease | glioma
30683885 | @DISEASE_Glioblastoma | Glioblastoma | 311 | 12 | Disease | disease | glioblastoma
30683885 | @DISEASE_Glioblastoma | Glioblastoma | 325 | 3 | Disease | disease | GBM
30683885 | @GENE_FGL2 | Fgl2 | 337 | 4 | Gene | gene | FGL2
30683885 | @DISEASE_Neoplasms | Neoplasms | 354 | 5 | Disease | disease | tumor
30683885 | @DISEASE_Neoplasms | Neoplasms | 381 | 5 | Disease | disease | tumor
30683885 | @DISEASE_Neoplasms | Neoplasms | 418 | 5 | Disease | disease | tumor
30683885 | @DISEASE_Glioblastoma | Glioblastoma | 484 | 3 | Disease | disease | GBM
30683885 | @GENE_ITGAE | Itgae | 605 | 5 | Gene | gene | CD103
30683885 | @DISEASE_Neoplasms | Neoplasms | 651 | 5 | Disease | disease | tumor
30683885 | @GENE_FGL2 | Fgl2 | 695 | 4 | Gene | gene | FGL2
30683885 | @DISEASE_Neoplasms | Neoplasms | 703 | 5 | Disease | disease | tumor
30683885 | @GENE_CSF2 | Csf2 | 725 | 48 | Gene | gene | granulocyte-macrophage colony-stimulating factor
30683885 | @GENE_CSF2 | Csf2 | 775 | 6 | Gene | gene | GM-CSF
30683885 | @GENE_ITGAE | Itgae | 791 | 5 | Gene | gene | CD103
30683885 | @GENE_NFKB1 | Nfkb1 | 832 | 9 | Gene | gene | NF-kappaB
30683885 | @GENE_STAT1 | Stat1 | 843 | 7 | Gene | gene | STAT1/5
30683885 | @GENE_MAPK14 | Mapk14 | 856 | 3 | Gene | gene | p38
30683885 | @DISEASE_Glioblastoma | Glioblastoma | 903 | 3 | Disease | disease | GBM
30683885 | @GENE_FGL2 | FGL2 | 939 | 4 | Gene | gene | FGL2
30683885 | @GENE_CSF2 | CSF2 | 976 | 6 | Gene | gene | GM-CSF
30683885 | @GENE_CD8B | CD8B | 1020 | 4 | Gene | gene | CD8B
30683885 | @GENE_FGL2 | FGL2 | 1118 | 4 | Gene | gene | FGL2
30683885 | @DISEASE_Brain_Neoplasms | Brain Neoplasms | 1126 | 12 | Disease | disease | brain tumors
31419537 | @DISEASE_Piscirickettsiaceae_Infections | Piscirickettsiaceae Infections | 180 | 18 | Disease | disease | Piscirickettsiosis
31419537 | @DISEASE_Inflammation | Inflammation | 572 | 12 | Disease | disease | inflammatory
31419537 | @GENE_LOC100169855 | LOC100169855 | 747 | 3 | Gene | gene | cd4
31419537 | @GENE_LOC100136451 | LOC100136451 | 751 | 4 | Gene | gene | cd8b
31419537 | @GENE_LOC100169855 | LOC100169855 | 821 | 3 | Gene | gene | CD4
31419537 | @GENE_LOC100169855 | LOC100169855 | 927 | 3 | Gene | gene | cd4
31419537 | @GENE_LOC100136451 | LOC100136451 | 982 | 4 | Gene | gene | cd8b
31419537 | @GENE_LOC100169855 | LOC100169855 | 1038 | 3 | Gene | gene | CD4
31419537 | @DISEASE_Snyder_Robinson_syndrome | Snyder Robinson syndrome | 1492 | 3 | Disease | disease | SRS
31428517 | @DISEASE_Gastrointestinal_Stromal_Tumors | Gastrointestinal Stromal Tumors | 37 | 31 | Disease | disease | gastrointestinal stromal tumors
31428517 | @DISEASE_Gastrointestinal_Stromal_Tumors | Gastrointestinal Stromal Tumors | 70 | 4 | Disease | disease | GIST
31428517 | @DISEASE_Gastrointestinal_Stromal_Tumors | Gastrointestinal Stromal Tumors | 231 | 31 | Disease | disease | gastrointestinal stromal tumors
31428517 | @DISEASE_Gastrointestinal_Stromal_Tumors | Gastrointestinal Stromal Tumors | 264 | 4 | Disease | disease | GIST
31428517 | @DISEASE_Neoplasms | Neoplasms | 323 | 5 | Disease | disease | tumor
31428517 | @DISEASE_Gastrointestinal_Stromal_Tumors | Gastrointestinal Stromal Tumors | 358 | 4 | Disease | disease | GIST
31428517 | @DISEASE_Neoplasms | Neoplasms | 375 | 6 | Disease | disease | tumors
