28559015 | @DISEASE_Squamous_Cell_Carcinoma_of_Head_and_Neck | Squamous Cell Carcinoma of Head and Neck | 36 | 37 | Disease | disease | head and neck squamous cell carcinoma
20855355 | @GENE_MAPK8 | MAPK8 | 106 | 23 | Gene | gene | c-Jun N-terminal kinase
20855355 | @DISEASE_Multiple_Sclerosis | Multiple Sclerosis | 243 | 18 | Disease | disease | multiple sclerosis
20855355 | @DISEASE_Multiple_Sclerosis | Multiple Sclerosis | 263 | 2 | Disease | disease | MS
20855355 | @GENE_MAPK8 | MAPK8 | 268 | 23 | Gene | gene | c-Jun N-terminal kinase
20855355 | @GENE_MAPK8 | MAPK8 | 293 | 3 | Gene | gene | JNK
20855355 | @GENE_MAPK8 | MAPK8 | 413 | 3 | Gene | gene | JNK
20855355 | @DISEASE_Multiple_Sclerosis_Relapsing_Remitting | Multiple Sclerosis Relapsing-Remitting | 448 | 22 | Disease | disease | relapsing-remitting MS
20855355 | @DISEASE_Multiple_Sclerosis_Relapsing_Remitting | Multiple Sclerosis Relapsing-Remitting | 472 | 4 | Disease | disease | RRMS
20855355 | @CHEMICAL_bentamapimod | bentamapimod | 519 | 8 | Chemical | chemical | AS602801
20855355 | @GENE_MAPK8 | MAPK8 | 531 | 3 | Gene | gene | JNK
20855355 | @GENE_CD4 | CD4 | 692 | 3 | Gene | gene | CD4
20855355 | @GENE_CD8A | CD8A | 698 | 3 | Gene | gene | CD8
20855355 | @GENE_ITGAM | ITGAM | 707 | 5 | Gene | gene | CD11b
20855355 | @DISEASE_Multiple_Sclerosis_Relapsing_Remitting | Multiple Sclerosis Relapsing-Remitting | 725 | 4 | Disease | disease | RRMS
20855355 | @GENE_MAPK8 | MAPK8 | 757 | 3 | Gene | gene | JNK
20855355 | @DISEASE_Inflammation | Inflammation | 761 | 12 | Disease | disease | inflammation
20855355 | @DISEASE_Multiple_Sclerosis_Relapsing_Remitting | Multiple Sclerosis Relapsing-Remitting | 819 | 4 | Disease | disease | RRMS
20855355 | @CHEMICAL_bentamapimod | bentamapimod | 893 | 8 | Chemical | chemical | AS602801
20855355 | @DISEASE_Multiple_Sclerosis_Relapsing_Remitting | Multiple Sclerosis Relapsing-Remitting | 963 | 4 | Disease | disease | RRMS
20855355 | @GENE_CD4 | CD4 | 968 | 3 | Gene | gene | CD4
20855355 | @GENE_CD8A | CD8A | 977 | 3 | Gene | gene | CD8
20855355 | @CHEMICAL_bentamapimod | bentamapimod | 989 | 8 | Chemical | chemical | AS602801
20855355 | @DISEASE_Multiple_Sclerosis_Relapsing_Remitting | Multiple Sclerosis Relapsing-Remitting | 1066 | 4 | Disease | disease | RRMS
20855355 | @GENE_ITGAM | ITGAM | 1071 | 5 | Gene | gene | CD11b
20855355 | @DISEASE_Multiple_Sclerosis_Relapsing_Remitting | Multiple Sclerosis Relapsing-Remitting | 1186 | 4 | Disease | disease | RRMS
20855355 | @GENE_IL37 | IL37 | 1236 | 14 | Gene | gene | interleukin-23
20855355 | @GENE_IL37 | IL37 | 1252 | 5 | Gene | gene | IL-23
20855355 | @GENE_IFNG | IFNG | 1263 | 16 | Gene | gene | interferon-gamma
20855355 | @GENE_IFNG | IFNG | 1281 | 9 | Gene | gene | IFN-gamma
20855355 | @DISEASE_Multiple_Sclerosis_Relapsing_Remitting | Multiple Sclerosis Relapsing-Remitting | 1427 | 4 | Disease | disease | RRMS
20855355 | @DISEASE_Multiple_Sclerosis_Relapsing_Remitting | Multiple Sclerosis Relapsing-Remitting | 1476 | 4 | Disease | disease | RRMS
20855355 | @DISEASE_Multiple_Sclerosis_Relapsing_Remitting | Multiple Sclerosis Relapsing-Remitting | 1553 | 4 | Disease | disease | RRMS
20855355 | @GENE_CASP8AP2 | CASP8AP2 | 1589 | 8 | Gene | gene | CASP8AP2
20855355 | @GENE_ITGAL | ITGAL | 1605 | 5 | Gene | gene | ITGAL
20855355 | @GENE_NUMB | NUMB | 1612 | 4 | Gene | gene | NUMB
20855355 | @GENE_OLR1 | OLR1 | 1618 | 4 | Gene | gene | OLR1
20855355 | @GENE_PIAS1 | PIAS1 | 1624 | 6 | Gene | gene | PIAS-1
20855355 | @GENE_RNASEL | RNASEL | 1632 | 6 | Gene | gene | RNASEL
20855355 | @GENE_RTN4RL2 | RTN4RL2 | 1640 | 7 | Gene | gene | RTN4RL2
20855355 | @GENE_THBS1 | THBS1 | 1652 | 5 | Gene | gene | THBS1
20855355 | @DISEASE_Multiple_Sclerosis_Relapsing_Remitting | Multiple Sclerosis Relapsing-Remitting | 1736 | 4 | Disease | disease | RRMS
20855355 | @GENE_MAPK8 | MAPK8 | 1775 | 3 | Gene | gene | JNK
20855355 | @DISEASE_Multiple_Sclerosis_Relapsing_Remitting | Multiple Sclerosis Relapsing-Remitting | 1879 | 4 | Disease | disease | RRMS
20966256 | @GENE_PIAS1 | Pias1 | 11 | 5 | Gene | gene | PIAS1
20966256 | @GENE_CD4 | Cd4 | 95 | 3 | Gene | gene | CD4
20966256 | @GENE_FOXP3 | Foxp3 | 101 | 5 | Gene | gene | Foxp3
20966256 | @DISEASE_Autoimmune_Diseases | Autoimmune Diseases | 338 | 19 | Disease | disease | autoimmune diseases
20966256 | @GENE_PIAS1 | Pias1 | 398 | 5 | Gene | gene | PIAS1
20966256 | @GENE_FOXP3 | Foxp3 | 509 | 5 | Gene | gene | Foxp3
20966256 | @GENE_PIAS1 | Pias1 | 525 | 5 | Gene | gene | PIAS1
20966256 | @GENE_FOXP3 | Foxp3 | 554 | 5 | Gene | gene | Foxp3
20966256 | @GENE_PIAS1 | Pias1 | 663 | 5 | Gene | gene | Pias1
20966256 | @GENE_PIAS1 | Pias1 | 802 | 5 | Gene | gene | Pias1
20966256 | @DISEASE_Encephalomyelitis_Autoimmune_Experimental | Encephalomyelitis Autoimmune Experimental | 913 | 41 | Disease | disease | experimental autoimmune encephalomyelitis
22591364 | @CHEMICAL_Methamphetamine | Methamphetamine | 63 | 15 | Chemical | chemical | methamphetamine
22591364 | @DISEASE_Acquired_Immunodeficiency_Syndrome | Acquired Immunodeficiency Syndrome | 103 | 51 | Disease | disease | acquired immune deficiency syndrome virus infection
22591364 | @CHEMICAL_Methamphetamine | Methamphetamine | 229 | 15 | Chemical | chemical | methamphetamine
22591364 | @CHEMICAL_Methamphetamine | Methamphetamine | 246 | 4 | Chemical | chemical | METH
22591364 | @DISEASE_Infections | Infections | 320 | 8 | Disease | disease | infected
22591364 | @DISEASE_HIV_Infections | HIV Infections | 334 | 3 | Disease | disease | HIV
22591364 | @CHEMICAL_Methamphetamine | Methamphetamine | 377 | 4 | Chemical | chemical | METH
22591364 | @DISEASE_HIV_Infections | HIV Infections | 391 | 13 | Disease | disease | HIV infection
22591364 | @GENE_CD4 | CD4 | 408 | 3 | Gene | gene | CD4
22591364 | @CHEMICAL_Methamphetamine | Methamphetamine | 523 | 4 | Chemical | chemical | METH
22591364 | @DISEASE_270100 | 270100 | 568 | 20 | Disease | disease | SIV-infected monkeys
22591364 | @DISEASE_Viremia | Viremia | 622 | 7 | Disease | disease | viremia
22591364 | @GENE_CCNT1 | Ccnt1 | 640 | 5 | Gene | gene | CycT1
22591364 | @CHEMICAL_Methamphetamine | Methamphetamine | 694 | 4 | Chemical | chemical | METH
22591364 | @CHEMICAL_Methamphetamine | Methamphetamine | 784 | 4 | Chemical | chemical | METH
22591364 | @CHEMICAL_Methamphetamine | Methamphetamine | 868 | 4 | Chemical | chemical | METH
22591364 | @GENE_DDX58 | DDX58 | 1007 | 5 | Gene | gene | RIG-I
22591364 | @GENE_IRF3 | IRF3 | 1014 | 7 | Gene | gene | IRF-3/5
22591364 | @GENE_SOCS2 | SOCS2 | 1023 | 9 | Gene | gene | SOCS-2, 3
22591364 | @GENE_PIAS1 | PIAS1 | 1037 | 15 | Gene | gene | PIAS-1, 3, X, Y
22591364 | @CHEMICAL_Methamphetamine | Methamphetamine | 1278 | 4 | Chemical | chemical | METH
22591364 | @DISEASE_Acquired_Immunodeficiency_Syndrome | Acquired Immunodeficiency Syndrome | 1398 | 58 | Disease | disease | acquired immune deficiency syndrome (AIDS) virus infection
24968746 | @DISEASE_HIV_Infections | HIV Infections | 56 | 3 | Disease | disease | HIV
24968746 | @DISEASE_Obesity | Obesity | 81 | 7 | Disease | disease | obesity
24968746 | @DISEASE_Weight_Loss | Weight Loss | 120 | 11 | Disease | disease | weight loss
24968746 | @GENE_CD4 | CD4 | 156 | 3 | Gene | gene | CD4
24968746 | @DISEASE_HIV_Infections | HIV Infections | 291 | 3 | Disease | disease | HIV
24968746 | @DISEASE_Obesity | Obesity | 484 | 5 | Disease | disease | obese
24968746 | @DISEASE_HIV_Infections | HIV Infections | 490 | 3 | Disease | disease | HIV
24968746 | @DISEASE_Weight_Loss | Weight Loss | 612 | 11 | Disease | disease | weight loss
24968746 | @DISEASE_HIV_Infections | HIV Infections | 678 | 13 | Disease | disease | HIV infection
24968746 | @DISEASE_HIV_Infections | HIV Infections | 838 | 13 | Disease | disease | HIV infection
24968746 | @GENE_CD4 | CD4 | 856 | 3 | Gene | gene | CD4
24968746 | @DISEASE_Weight_Loss | Weight Loss | 931 | 11 | Disease | disease | weight loss
24968746 | @DISEASE_Weight_Loss | Weight Loss | 1022 | 11 | Disease | disease | weight loss
24968746 | @GENE_CD4 | CD4 | 1081 | 3 | Gene | gene | CD4
24968746 | @GENE_CD4 | CD4 | 1507 | 3 | Gene | gene | CD4
24968746 | @DISEASE_HIV_Infections | HIV Infections | 1536 | 3 | Disease | disease | HIV
24968746 | @DISEASE_Obesity | Obesity | 1549 | 5 | Disease | disease | obese
24968746 | @DISEASE_Obesity | Obesity | 1628 | 5 | Disease | disease | obese
24968746 | @DISEASE_HIV_Infections | HIV Infections | 1634 | 3 | Disease | disease | HIV
25402416 | @GENE_CD4 | CD4 | 45 | 3 | Gene | gene | CD4
25402416 | @GENE_PTPRC | PTPRC | 867 | 4 | Gene | gene | CD45
25402416 | @GENE_CD4 | CD4 | 932 | 3 | Gene | gene | CD4
25448495 | @CHEMICAL_Gabapentin | Gabapentin | 0 | 10 | Chemical | chemical | Gabapentin
25448495 | @CHEMICAL_Hydrocortisone | Hydrocortisone | 37 | 8 | Chemical | chemical | cortisol
25448495 | @CHEMICAL_Gabapentin | Gabapentin | 133 | 10 | Chemical | chemical | gabapentin
25448495 | @CHEMICAL_Gabapentin | Gabapentin | 145 | 3 | Chemical | chemical | GBP
25448495 | @CHEMICAL_Hydrocortisone | Hydrocortisone | 179 | 8 | Chemical | chemical | cortisol
25448495 | @CHEMICAL_Catecholamines | Catecholamines | 192 | 14 | Chemical | chemical | catecholamines
25448495 | @CHEMICAL_Gabapentin | Gabapentin | 322 | 3 | Chemical | chemical | GBP
25448495 | @CHEMICAL_Gabapentin | Gabapentin | 482 | 3 | Chemical | chemical | GBP
25448495 | @DISEASE_Pain | Pain | 647 | 4 | Disease | disease | pain
25448495 | @CHEMICAL_Gabapentin | Gabapentin | 744 | 3 | Chemical | chemical | GBP
25448495 | @GENE_CD4 | CD4 | 845 | 3 | Gene | gene | CD4
25448495 | @GENE_CD8A | CD8A | 859 | 3 | Gene | gene | CD8
25448495 | @GENE_CD19 | CD19 | 867 | 4 | Gene | gene | CD19
25448495 | @GENE_FCGR3A | FCGR3A | 890 | 4 | Gene | gene | CD16
25448495 | @GENE_NCAM1 | NCAM1 | 897 | 4 | Gene | gene | CD56
25448495 | @GENE_FCGR3A | FCGR3A | 923 | 4 | Gene | gene | CD16
25448495 | @GENE_NCAM1 | NCAM1 | 930 | 4 | Gene | gene | CD56
25448495 | @CHEMICAL_Hydrocortisone | Hydrocortisone | 1000 | 8 | Chemical | chemical | cortisol
25448495 | @CHEMICAL_Catecholamines | Catecholamines | 1013 | 14 | Chemical | chemical | catecholamines
25448495 | @DISEASE_Pain | Pain | 1110 | 4 | Disease | disease | pain
25448495 | @CHEMICAL_Gabapentin | Gabapentin | 1160 | 3 | Chemical | chemical | GBP
25448495 | @CHEMICAL_Gabapentin | Gabapentin | 1222 | 3 | Chemical | chemical | GBP
25448495 | @CHEMICAL_Hydrocortisone | Hydrocortisone | 1261 | 8 | Chemical | chemical | cortisol
25448495 | @DISEASE_Pain | Pain | 1404 | 4 | Disease | disease | pain
25448495 | @CHEMICAL_Hydrocortisone | Hydrocortisone | 1436 | 8 | Chemical | chemical | cortisol
25448495 | @CHEMICAL_Gabapentin | Gabapentin | 1472 | 3 | Chemical | chemical | GBP
25448495 | @CHEMICAL_Catecholamines | Catecholamines | 1505 | 14 | Chemical | chemical | catecholamines
25448495 | @GENE_CD4 | CD4 | 1575 | 3 | Gene | gene | CD4
25448495 | @CHEMICAL_Gabapentin | Gabapentin | 1628 | 3 | Chemical | chemical | GBP
25448495 | @GENE_CD19 | CD19 | 1685 | 4 | Gene | gene | CD19
25448495 | @CHEMICAL_Gabapentin | Gabapentin | 1772 | 3 | Chemical | chemical | GBP
25448495 | @DISEASE_Pain | Pain | 1788 | 4 | Disease | disease | pain
25448495 | @CHEMICAL_Gabapentin | Gabapentin | 1881 | 3 | Chemical | chemical | GBP
27004748 | @CHEMICAL_thiodigalactoside | thiodigalactoside | 0 | 17 | Chemical | chemical | Thiodigalactoside
27004748 | @DISEASE_Squamous_Cell_Carcinoma_of_Head_and_Neck | Squamous Cell Carcinoma of Head and Neck | 117 | 28 | Disease | disease | oral squamous cell carcinoma
27004748 | @CHEMICAL_thiodigalactoside | thiodigalactoside | 158 | 17 | Chemical | chemical | Thiodigalactoside
27004748 | @CHEMICAL_thiodigalactoside | thiodigalactoside | 177 | 3 | Chemical | chemical | TDG
27004748 | @DISEASE_Neoplasms | Neoplasms | 263 | 6 | Disease | disease | tumour
27004748 | @DISEASE_Neoplasms | Neoplasms | 300 | 6 | Disease | disease | cancer
27004748 | @CHEMICAL_thiodigalactoside | thiodigalactoside | 457 | 3 | Chemical | chemical | TDG
27004748 | @DISEASE_Mouth_Neoplasms | Mouth Neoplasms | 500 | 11 | Disease | disease | oral cancer
27004748 | @DISEASE_Mouth_Neoplasms | Mouth Neoplasms | 614 | 11 | Disease | disease | oral cancer
27004748 | @CHEMICAL_monooxyethylene_trimethylolpropane_tristearate | monooxyethylene trimethylolpropane tristearate | 707 | 3 | Chemical | chemical | MTT
27004748 | @CHEMICAL_Propidium | Propidium | 712 | 16 | Chemical | chemical | propidium iodide
27004748 | @DISEASE_Mouth_Neoplasms | Mouth Neoplasms | 870 | 11 | Disease | disease | oral cancer
27004748 | @CHEMICAL_thiodigalactoside | thiodigalactoside | 931 | 3 | Chemical | chemical | TDG
27004748 | @GENE_IL10 | IL10 | 1010 | 4 | Gene | gene | IL10
27004748 | @CHEMICAL_thiodigalactoside | thiodigalactoside | 1091 | 3 | Chemical | chemical | TDG
27004748 | @CHEMICAL_thiodigalactoside | thiodigalactoside | 1278 | 3 | Chemical | chemical | TDG
27004748 | @DISEASE_Neoplasms | Neoplasms | 1309 | 6 | Disease | disease | tumour
27004748 | @DISEASE_Mouth_Neoplasms | Mouth Neoplasms | 1349 | 11 | Disease | disease | oral cancer
27004748 | @DISEASE_Neoplasms | Neoplasms | 1510 | 6 | Disease | disease | tumour
27004748 | @DISEASE_Mouth_Neoplasms | Mouth Neoplasms | 1552 | 11 | Disease | disease | oral cancer
27275775 | @GENE_GBP5 | GBP5 | 0 | 27 | Gene | gene | Guanylate binding protein 5
27275775 | @GENE_GBP5 | GBP5 | 402 | 4 | Gene | gene | GBP5
27275775 | @GENE_GBP5 | GBP5 | 610 | 4 | Gene | gene | GBP5
27275775 | @GENE_GBP5 | GBP5 | 718 | 4 | Gene | gene | GBP5
27275775 | @GENE_GBP5 | GBP5 | 853 | 4 | Gene | gene | GBP5
27275775 | @GENE_VPU | vpu | 983 | 3 | Gene | gene | vpu
27275775 | @GENE_GBP5 | GBP5 | 997 | 4 | Gene | gene | GBP5
27275775 | @GENE_VPU | vpu | 1057 | 3 | Gene | gene | Vpu
27275775 | @GENE_VPU | vpu | 1144 | 3 | Gene | gene | Vpu
27275775 | @GENE_GBP5 | GBP5 | 1199 | 4 | Gene | gene | GBP5
27275775 | @GENE_GBP5 | GBP5 | 1262 | 4 | Gene | gene | GBP5
27275775 | @GENE_CD4 | CD4 | 1286 | 3 | Gene | gene | CD4
28056393 | @DISEASE_HIV_Infections | HIV Infections | 81 | 11 | Disease | disease | HIV disease
28056393 | @DISEASE_HIV_Infections | HIV Infections | 224 | 15 | Disease | disease | HIV-1 infection
28056393 | @DISEASE_HIV_Infections | HIV Infections | 484 | 14 | Disease | disease | HIV-1 infected
28056393 | @GENE_CD4 | CD4 | 509 | 3 | Gene | gene | CD4
28056393 | @GENE_TLR4 | TLR4 | 650 | 4 | Gene | gene | TLR4
28056393 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 664 | 18 | Chemical | chemical | lipopolysaccharide
28056393 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 684 | 3 | Chemical | chemical | LPS
28056393 | @DISEASE_HIV_Infections | HIV Infections | 884 | 14 | Disease | disease | HIV-1 infected
28056393 | @GENE_IL12B | IL12B | 1064 | 5 | Gene | gene | IL-12
28056393 | @GENE_TNF | TNF | 1091 | 9 | Gene | gene | TNF-alpha
28056393 | @GENE_IL10 | IL10 | 1125 | 5 | Gene | gene | IL-10
28056393 | @GENE_CXCL8 | CXCL8 | 1150 | 4 | Gene | gene | IL-8
28056393 | @CHEMICAL_Lipopolysaccharides | Lipopolysaccharides | 1262 | 3 | Chemical | chemical | LPS
28056393 | @GENE_SOCS1 | SOCS1 | 1339 | 6 | Gene | gene | SOCS-1
28056393 | @GENE_SOCS3 | SOCS3 | 1389 | 6 | Gene | gene | SOCS-3
28056393 | @GENE_PIAS1 | PIAS1 | 1419 | 6 | Gene | gene | PIAS-1
28056393 | @GENE_NR0B2 | NR0B2 | 1452 | 5 | Gene | gene | SHP-1
28056393 | @GENE_CD274 | CD274 | 1507 | 5 | Gene | gene | PD-L1
28056393 | @GENE_SOCS1 | SOCS1 | 1562 | 6 | Gene | gene | SOCS-1
28056393 | @GENE_SOCS3 | SOCS3 | 1576 | 6 | Gene | gene | SOCS-3
28056393 | @GENE_PIAS1 | PIAS1 | 1592 | 6 | Gene | gene | PIAS-1
28056393 | @GENE_CD4 | CD4 | 1711 | 3 | Gene | gene | CD4
28056393 | @DISEASE_HIV_Infections | HIV Infections | 1822 | 11 | Disease | disease | HIV disease
29311245 | @DISEASE_Acute_Phase_Reaction | Acute-Phase Reaction | 508 | 19 | Disease | disease | Nine Mile phase I (
29311245 | @DISEASE_Post_Infectious_Disorders | Post-Infectious Disorders | 527 | 14 | Disease | disease | NMI) infection
29311245 | @DISEASE_Post_Infectious_Disorders | Post-Infectious Disorders | 569 | 13 | Disease | disease | NMI infection
29311245 | @DISEASE_Infections | Infections | 752 | 9 | Disease | disease | infection
29311245 | @DISEASE_Post_Infectious_Disorders | Post-Infectious Disorders | 1108 | 13 | Disease | disease | NMI infection
29311245 | @DISEASE_Inflammation | Inflammation | 1607 | 12 | Disease | disease | inflammatory
29406430 | @CHEMICAL_abacavir_lamivudine_drug_combination | abacavir lamivudine drug combination | 14 | 19 | Chemical | chemical | Abacavir/Lamivudine
29406430 | @CHEMICAL_abacavir_lamivudine_drug_combination | abacavir lamivudine drug combination | 171 | 19 | Chemical | chemical | Abacavir-lamivudine
29406430 | @CHEMICAL_abacavir_lamivudine_drug_combination | abacavir lamivudine drug combination | 192 | 7 | Chemical | chemical | ABC/3TC
29406430 | @CHEMICAL_Nucleosides | Nucleosides | 338 | 10 | Chemical | chemical | nucleoside
29406430 | @GENE_CD4 | CD4 | 515 | 3 | Gene | gene | CD4
29406430 | @CHEMICAL_Lipids | Lipids | 529 | 5 | Chemical | chemical | lipid
29406430 | @CHEMICAL_Glucose | Glucose | 544 | 7 | Chemical | chemical | glucose
29406430 | @DISEASE_Premature_Birth | Premature Birth | 614 | 16 | Disease | disease | preterm delivery
29406430 | @DISEASE_Congenital_Abnormalities | Congenital Abnormalities | 700 | 18 | Disease | disease | congenital defects
29406430 | @DISEASE_Weight_Gain | Weight Gain | 747 | 11 | Disease | disease | weight gain
29406430 | @DISEASE_Pregnancy_Complications | Pregnancy Complications | 764 | 23 | Disease | disease | pregnancy complications
29406430 | @CHEMICAL_abacavir_lamivudine_drug_combination | abacavir lamivudine drug combination | 830 | 7 | Chemical | chemical | ABC/3TC
29406430 | @CHEMICAL_abacavir_lamivudine_drug_combination | abacavir lamivudine drug combination | 896 | 7 | Chemical | chemical | ABC/3TC
29406430 | @GENE_CD4 | CD4 | 1083 | 3 | Gene | gene | CD4
29406430 | @CHEMICAL_abacavir_lamivudine_drug_combination | abacavir lamivudine drug combination | 1211 | 7 | Chemical | chemical | ABC/3TC
29406430 | @DISEASE_Hypertension | Hypertension | 1237 | 12 | Disease | disease | hypertension
29406430 | @DISEASE_Kidney_Diseases | Kidney Diseases | 1250 | 11 | Disease | disease | nephropathy
29406430 | @CHEMICAL_abacavir_lamivudine_drug_combination | abacavir lamivudine drug combination | 1627 | 7 | Chemical | chemical | ABC/3TC
29406430 | @CHEMICAL_Cholesterol | Cholesterol | 1662 | 11 | Chemical | chemical | cholesterol
29406430 | @CHEMICAL_abacavir_lamivudine_drug_combination | abacavir lamivudine drug combination | 1832 | 7 | Chemical | chemical | ABC/3TC
31226136 | @GENE_PDE4D | PDE4D | 0 | 20 | Gene | gene | Phosphodiesterase 4D
31226136 | @GENE_MIR203 | MIR203 | 22 | 7 | Gene | gene | miR-203
31226136 | @DISEASE_614878 | 614878 | 210 | 20 | Disease | disease | immune dysregulation
31226136 | @DISEASE_Drug_Hypersensitivity | Drug Hypersensitivity | 304 | 22 | Disease | disease | allergic sensitization
31226136 | @DISEASE_Drug_Hypersensitivity | Drug Hypersensitivity | 426 | 7 | Disease | disease | allergy
31226136 | @GENE_PDE4D | PDE4D | 880 | 20 | Gene | gene | phosphodiesterase 4D
31226136 | @GENE_PDE4D | PDE4D | 902 | 5 | Gene | gene | PDE4D
31226136 | @GENE_MIR203 | MIR203 | 964 | 7 | Gene | gene | miR-203
31226136 | @GENE_CD4 | CD4 | 1094 | 3 | Gene | gene | CD4
31226136 | @GENE_PIAS1 | PIAS1 | 1154 | 5 | Gene | gene | PIAS1
31226136 | @GENE_RORA | RORA | 1161 | 4 | Gene | gene | RORA
31226136 | @GENE_SH2B1 | SH2B1 | 1170 | 5 | Gene | gene | SH2B1
31528316 | @DISEASE_Abortion_Spontaneous | Abortion Spontaneous | 0 | 14 | Disease | disease | Pregnancy Loss
31528316 | @DISEASE_HIV_Infections | HIV Infections | 29 | 3 | Disease | disease | HIV
31528316 | @DISEASE_Abortion_Spontaneous | Abortion Spontaneous | 161 | 14 | Disease | disease | pregnancy loss
31528316 | @DISEASE_Abortion_Spontaneous | Abortion Spontaneous | 313 | 14 | Disease | disease | pregnancy loss
31528316 | @DISEASE_HIV_Infections | HIV Infections | 342 | 3 | Disease | disease | HIV
31528316 | @DISEASE_HIV_Infections | HIV Infections | 415 | 11 | Disease | disease | HIV disease
31528316 | @DISEASE_Abortion_Spontaneous | Abortion Spontaneous | 530 | 14 | Disease | disease | pregnancy loss
31528316 | @DISEASE_Abortion_Spontaneous | Abortion Spontaneous | 561 | 11 | Disease | disease | miscarriage
31528316 | @DISEASE_Stillbirth | Stillbirth | 589 | 10 | Disease | disease | stillbirth
31528316 | @DISEASE_Abortion_Spontaneous | Abortion Spontaneous | 639 | 14 | Disease | disease | pregnancy loss
31528316 | @DISEASE_Abortion_Spontaneous | Abortion Spontaneous | 803 | 14 | Disease | disease | pregnancy loss
31528316 | @DISEASE_Abortion_Spontaneous | Abortion Spontaneous | 819 | 11 | Disease | disease | miscarriage
31528316 | @DISEASE_Stillbirth | Stillbirth | 842 | 10 | Disease | disease | stillbirth
31528316 | @DISEASE_HIV_Infections | HIV Infections | 1010 | 3 | Disease | disease | HIV
31528316 | @DISEASE_Abortion_Spontaneous | Abortion Spontaneous | 1088 | 14 | Disease | disease | pregnancy loss
31528316 | @DISEASE_Abortion_Spontaneous | Abortion Spontaneous | 1170 | 14 | Disease | disease | pregnancy loss
31528316 | @DISEASE_Abortion_Spontaneous | Abortion Spontaneous | 1218 | 14 | Disease | disease | pregnancy loss
31528316 | @DISEASE_Sexually_Transmitted_Diseases | Sexually Transmitted Diseases | 1269 | 29 | Disease | disease | sexually transmitted diseases
31528316 | @DISEASE_Hypertension | Hypertension | 1300 | 12 | Disease | disease | hypertension
31528316 | @CHEMICAL_Alcohols | Alcohols | 1323 | 7 | Chemical | chemical | alcohol
31528316 | @DISEASE_HIV_Infections | HIV Infections | 1394 | 3 | Disease | disease | HIV
31528316 | @DISEASE_Abortion_Spontaneous | Abortion Spontaneous | 1467 | 14 | Disease | disease | pregnancy loss
